name,sentence_id,new_name,,
Rinkitink,1090,King Rinkitink,,
Nikobob,1091,Nikobob,,
Nikobob,1092,Nikobob,,
Zella,1092,Zella,,
Gos,1093,King Gos,,
Regos,1097,Regos,,
Regos,1099,Regos,,
Nikobob,1100,Nikobob,,
Choggenmugger,1101,Choggenmugger,,
Nikobob,1102,Nikobob,,
Choggenmugger,1104,Choggenmugger,,
Nikobob,1105,Nikobob,,
Choggenmugger,1108,Choggenmugger,,
Nikobob,1109,Nikobob,,
Nikobob,1111,Nikobob,,
Choggenmugger,1112,Choggenmugger,,
Nikobob,1114,Nikobob,,
Inga,1114,Prince Inga,,
Nikobob,1115,Nikobob,,
Choggenmugger,1115,Choggenmugger,,
Choggenmugger,1117,Choggenmugger,,
Regos,1117,Regos,,
Gos,1122,King Gos,,
Pingaree,1122,Pingaree,,
Nikobob,1124,Nikobob,,
Pingaree,1124,Pingaree,,
Gilgad,1124,Gilgad,,
Choggenmugger,1124,Choggenmugger,,
Zella,1126,Zella,,
Zella,1130,Zella,,
Regos,1131,Regos,,
Pingaree,1131,Pingaree,,
Choggenmugger,1131,Choggenmugger,,
Zella,1132,Zella,,
Nikobob,1133,Nikobob,,
Zella,1133,Zella,,
Zella,1136,Zella,,
Zella,1137,Zella,,
Zella,1139,Zella,,
Zella,1142,Zella,,
Zella,1143,Zella,,
Zella,1144,Zella,,
Zella,1146,Zella,,
Zella,1148,Zella,,
Coregos,1149,Coregos,,
Regos,1149,Regos,,
Nikobob,1150,Nikobob,,
Zella,1153,Zella,,
Coregos,1154,Coregos,,
Gos,1154,King Gos,,
Pingaree,1155,Pingaree,,
Cor,1156,Coregos,,
Gos,1158,King Gos,,
Pingaree,1166,Pingaree,,
Regos,1169,Regos,,
Cor,1172,Coregos,,
Gos,1173,King Gos,,
Cor,1181,Coregos,,
Buzzub,1183,Buzzub,,
Inga,1184,Prince Inga,,
Regos,1184,Regos,,
Gos,1184,King Gos,,
Coregos,1184,Coregos,,
Inga,1185,Prince Inga,,
Inga,1187,Prince Inga,,
Regos,1187,Regos,,
Cor,1188,Coregos,,
Regos,1188,Regos,,
Inga,1189,Prince Inga,,
Rinkitink,1189,King Rinkitink,,
Cor,1189,Coregos,,
Cor,1191,Coregos,,
Gos,1191,King Gos,,
Pingaree,1194,Pingaree,,
Highness,1195,Highness,,
Inga,1196,Prince Inga,,
Cor,1200,Coregos,,
Gos,1201,King Gos,,
Inga,1202,Prince Inga,,
Gilgad,1202,Gilgad,,
Inga,1204,Prince Inga,,
Cor,1207,Coregos,,
Inga,1207,Prince Inga,,
Inga,1208,Prince Inga,,
Rinkitink,1209,King Rinkitink,,
Cor,1209,Coregos,,
Inga,1210,Prince Inga,,
Rinkitink,1213,King Rinkitink,,
Cor,1214,Coregos,,
Coregos,1214,Coregos,,
Gos,1215,King Gos,,
Pingaree,1215,Pingaree,,
Cor,1218,Coregos,,
King Gos,1218,King Gos,,
Regos,1223,Regos,,
Regos,1224,Regos,,
Inga,1224,Prince Inga,,
Rinkitink,1224,King Rinkitink,,
Inga,1226,Prince Inga,,
Inga,1227,Prince Inga,,
Inga,1232,Prince Inga,,
Rinkitink,1235,King Rinkitink,,
Cor,1236,Coregos,,
Rinkitink,1239,King Rinkitink,,
Rinkitink,1243,King Rinkitink,,
Cor,1250,Coregos,,
Rinkitink,1251,King Rinkitink,,
Fizzy,1252,Fizzy,,
Cor,1256,Coregos,,
Rinkitink,1256,King Rinkitink,,
Rinkitink,1257,King Rinkitink,,
Cor,1258,Coregos,,
Nikobob,1262,Nikobob,,
Nikobob,1264,Nikobob,,
Nikobob,1265,Nikobob,,
Zella,1266,Zella,,
Coregos,1266,Coregos,,
Nikobob,1266,Nikobob,,
Zella,1267,Zella,,
Cor,1267,Coregos,,
Zella,1268,Zella,,
Nikobob,1270,Nikobob,,
Cor,1270,Coregos,,
Pingaree,1270,Pingaree,,
Gos,1270,King Gos,,
Zella,1271,Zella,,
Nikobob,1272,Nikobob,,
Zella,1276,Zella,,
Zella,1280,Zella,,
Zella,1287,Zella,,
Zella,1289,Zella,,
Coregos,1291,Coregos,,
Bilbil,1295,Prince Bobo of Boboland,,
Bilbil,1296,Prince Bobo of Boboland,,
Bilbil,1297,Prince Bobo of Boboland,,
Bilbil,1299,Prince Bobo of Boboland,,
Cor,1302,Coregos,,
Inga,1302,Prince Inga,,
Rinkitink,1302,King Rinkitink,,
Bilbil,1303,Prince Bobo of Boboland,,
Bilbil,1304,Prince Bobo of Boboland,,
Bilbil,1305,Prince Bobo of Boboland,,
Rinkitink,1305,King Rinkitink,,
Gos,1305,King Gos,,
Bilbil,1306,Prince Bobo of Boboland,,
Gos,1307,King Gos,,
King,1308,King,,
Bilbil,1309,Prince Bobo of Boboland,,
Gos,1310,King Gos,,
Bilbil,1311,Prince Bobo of Boboland,,
Gos,1314,King Gos,,
Bilbil,1316,Prince Bobo of Boboland,,
Bilbil,1318,Prince Bobo of Boboland,,
Cor,1320,Coregos,,
