name,sentence_id,new_name,,
Ruggedo,725,Roquat of the Rocks,,
Tik,726,Tik,,
Tik-Tok,726,Tik-Tok,,
Shaggy,727,Shaggy Man,,
Betsy,729,Betsy Bobbin,,
Shaggy,732,Shaggy Man,,
Tik-Tok,735,Tik-Tok,,
Shaggy,735,Shaggy Man,,
Oogaboo,736,Oogaboo,,
Ann Soforth,737,Ann Soforth,,
Cone,739,Jo Cone,,
Tik,739,Tik,,
Tik-Tok,739,Tik-Tok,,
Shaggy,739,Shaggy Man,,
Mercy,739,Mercy,,
Mercy,740,Mercy,,
Ann,745,Ann Soforth,,
Shaggy,746,Shaggy Man,,
Tik-Tok,747,Tik-Tok,,
Ozga,748,Rose Princess,,
Roseland,748,Roseland,,
Polychrome,749,Polly the Rainbow,,
Bow,749,Bow,,
Betsy Bobbin,750,Betsy Bobbin,,
Hank,750,Hank,,
Ann,751,Ann Soforth,,
Betsy,753,Betsy Bobbin,,
Files,754,Jo Files,,
Colonels,757,Colonels,,
Ann,758,Ann Soforth,,
Oogaboo,758,Oogaboo,,
Shaggy,760,Shaggy Man,,
Betsy,763,Betsy Bobbin,,
Betsy,766,Betsy Bobbin,,
Polychrome,766,Polly the Rainbow,,
Rose,766,Rose Princess,,
Ann,768,Ann Soforth,,
Hank,773,Hank,,
Betsy,776,Betsy Bobbin,,
Polychrome,776,Polly the Rainbow,,
Ann,777,Ann Soforth,,
Hank,779,Hank,,
Betsy,780,Betsy Bobbin,,
Files,783,Jo Files,,
Shaggy,785,Shaggy Man,,
Tik,785,Tik,,
Tik-Tok,785,Tik-Tok,,
Ann,786,Ann Soforth,,
Files,787,Jo Files,,
Files,794,Jo Files,,
Shaggy,794,Shaggy Man,,
Love Magnet,795,Love Magnet,,
Shaggy Man,795,Shaggy Man,,
Ann,796,Ann Soforth,,
Love Magnet,796,Love Magnet,,
Shaggy,796,Shaggy Man,,
Shaggy,797,Shaggy Man,,
Oogaboo,798,Oogaboo,,
Shaggy,799,Shaggy Man,,
Ruggedo,800,Roquat of the Rocks,,
Ann,802,Ann Soforth,,
Major Stockings,804,Major Stockings,,
Shaggy,805,Shaggy Man,,
Files,811,Jo Files,,
Ann,812,Ann Soforth,,
Ruggedo,814,Roquat of the Rocks,,
Shaggy,815,Shaggy Man,,
Oogaboo,815,Oogaboo,,
Plum,819,Jo Plum,,
Ann,824,Ann Soforth,,
Private Files,825,Private Files,,
Ruggedo,825,Roquat of the Rocks,,
Ann,830,Ann Soforth,,
Shaggy,830,Shaggy Man,,
Shaggy,832,Shaggy Man,,
Ruggedo,834,Roquat of the Rocks,,
Colonel Cheese,835,Colonel Cheese,,
Tik,837,Tik,,
Tik-Tok,837,Tik-Tok,,
Polychrome,840,Polly the Rainbow,,
Tik,842,Tik,,
Tik-Tok,842,Tik-Tok,,
Tik-Tok,843,Tik-Tok,,
Betsy,843,Betsy Bobbin,,
Shaggy,844,Shaggy Man,,
Tik-Tok,845,Tik-Tok,,
Tik-Tok,846,Tik-Tok,,
Tik,847,Tik,,
Tik-Tok,847,Tik-Tok,,
Ann,848,Ann Soforth,,
Files,850,Jo Files,,
Tik-Tok,851,Tik-Tok,,
Files,853,Jo Files,,
Ann,853,Ann Soforth,,
Tik,854,Tik,,
Tik-Tok,854,Tik-Tok,,
Ann,855,Ann Soforth,,
Tik-Tok,855,Tik-Tok,,
Ruggedo,855,Roquat of the Rocks,,
Colonels,858,Colonels,,
Tik-Tok,861,Tik-Tok,,
Ann,864,Ann Soforth,,
Clockwork Man,865,Clockwork Man,,
Files,866,Jo Files,,
Tik,866,Tik,,
Tik-Tok,866,Tik-Tok,,
Shaggy,868,Shaggy Man,,
Ann,871,Ann Soforth,,
Ruggedo,872,Roquat of the Rocks,,
Shaggy,873,Shaggy Man,,
Rose,879,Rose Princess,,
Files,882,Jo Files,,
Rose,883,Rose Princess,,
Ozga,893,Rose Princess,,
Files,896,Jo Files,,
Ruggedo,899,Roquat of the Rocks,,
Files,900,Jo Files,,
Ruggedo,900,Roquat of the Rocks,,
Nome King,903,Roquat of the Rocks,,
Ruggedo,904,Roquat of the Rocks,,
Ruggedo,906,Roquat of the Rocks,,
Ruggedo,908,Roquat of the Rocks,,
Kaliko,911,Kaliko,,
Chamberlain,911,Royal Chamberlain,,
Ruggedo,913,Roquat of the Rocks,,
Kaliko,916,Kaliko,,
Chamberlain,918,Royal Chamberlain,,
Ruggedo,919,Roquat of the Rocks,,
Kaliko,921,Kaliko,,
Kaliko,924,Kaliko,,
Kaliko,925,Kaliko,,
Tik-Tok,931,Tik-Tok,,
Ruggedo,931,Roquat of the Rocks,,
Kaliko,934,Kaliko,,
Dorothy,935,Dorothy the Lamb,,
Ruggedo,935,Roquat of the Rocks,,
Dorothy,937,Dorothy the Lamb,,
Ozma,937,Royal Ozma,,
Kaliko,940,Kaliko,,
Pooh,944,Pooh,,
Ruggedo,944,Roquat of the Rocks,,
Kaliko,947,Kaliko,,
Polychrome,949,Polly the Rainbow,,
Rainbow,949,Rainbow,,
Ruggedo,952,Roquat of the Rocks,,
Kaliko,955,Kaliko,,
Kaliko,961,Kaliko,,
Ruggedo,963,Roquat of the Rocks,,
Shaggy,965,Shaggy Man,,
Tik-Tok,969,Tik-Tok,,
Ann,969,Ann Soforth,,
Betsy Bobbin,970,Betsy Bobbin,,
Hank,970,Hank,,
Polychrome,970,Polly the Rainbow,,
Shaggy,970,Shaggy Man,,
Clockwork Man,971,Clockwork Man,,
Tik,973,Tik,,
Tik-Tok,973,Tik-Tok,,
Tik,974,Tik,,
Tik-Tok,974,Tik-Tok,,
Kaliko,974,Kaliko,,
Cone,975,Jo Cone,,
Tik-Tok,976,Tik-Tok,,
Cone,978,Jo Cone,,
Betsy,979,Betsy Bobbin,,
Polychrome,979,Polly the Rainbow,,
Ozga,980,Rose Princess,,
Ann,980,Ann Soforth,,
Ann,983,Ann Soforth,,
Shaggy,984,Shaggy Man,,
Tik-Tok,990,Tik-Tok,,
Files,991,Jo Files,,
Polychrome,991,Polly the Rainbow,,
Ann,996,Ann Soforth,,
Betsy,996,Betsy Bobbin,,
Polychrome,996,Polly the Rainbow,,
Hank,998,Hank,,
Betsy,1002,Betsy Bobbin,,
Polychrome,1003,Polly the Rainbow,,
Betsy,1004,Betsy Bobbin,,
Ozga,1005,Rose Princess,,
Shaggy,1005,Shaggy Man,,
Kaliko,1008,Kaliko,,
Ruggedo,1010,Roquat of the Rocks,,
Kaliko,1010,Kaliko,,
Kaliko,1012,Kaliko,,
Ruggedo,1014,Roquat of the Rocks,,
Kaliko,1016,Kaliko,,
Kaliko,1020,Kaliko,,
Ruggedo,1022,Roquat of the Rocks,,
Ruggedo,1024,Roquat of the Rocks,,
Kaliko,1027,Kaliko,,
Ruggedo,1029,Roquat of the Rocks,,
Kaliko,1032,Kaliko,,
Ruggedo,1041,Roquat of the Rocks,,
Kaliko,1042,Kaliko,,
Ruggedo,1042,Roquat of the Rocks,,
Royal Chamberlain,1042,Royal Chamberlain,,
Kaliko,1043,Kaliko,,
Kaliko,1044,Kaliko,,
