name,sentence_id,title,first,middle,last,suffix,nickname,gender
Tik-Tok,3406,none,Tik-Tok,none,none,none,none,male
Sol,3407,none,Sol,none,none,none,none,male
Clockwork Man,3408,none,Clockwork,none,Man,none,none,male
Tik-Tok,3411,none,Tik-Tok,none,none,none,none,male
Queens,3411,none,Queens,none,none,none,none,male
Ann,3413,none,Ann,none,none,none,none,female
Clockwork Man,3413,none,Clockwork,none,Man,none,none,male
Shaggy,3413,none,Shaggy,none,none,none,none,male
Tik-Tok,3414,none,Tik-Tok,none,none,none,none,male
Shaggy,3414,none,Shaggy,none,none,none,none,male
Ozma,3414,none,Ozma,none,none,none,none,female
Oz,3414,none,Oz,none,none,none,none,male
Clockwork Man,3414,none,Clockwork,none,Man,none,none,male
Ann,3414,none,Ann,none,none,none,none,female
Oogaboo,3414,none,Oogaboo,none,none,none,none,female
Betsy,3415,none,Betsy,none,none,none,none,female
Hank,3415,none,Hank,none,none,none,none,male
Polychrome,3415,none,Polychrome,none,none,none,none,female
Rose,3415,none,Rose,none,none,none,none,female
Ruggedo,3416,none,Ruggedo,none,none,none,none,male
Tik,3418,none,Tik,none,none,none,none,male
Tik-Tok,3418,none,Tik-Tok,none,none,none,none,male
Ruggedo,3424,none,Ruggedo,none,none,none,none,male
Nome King,3425,none,Nome,none,King,none,none,male
Tik,3426,none,Tik,none,none,none,none,male
Tik-Tok,3426,none,Tik-Tok,none,none,none,none,male
Tik-Tok,3431,none,Tik-Tok,none,none,none,none,male
Ann,3435,none,Ann,none,none,none,none,female
Shaggy,3436,none,Shaggy,none,none,none,none,male
Polychrome,3437,none,Polychrome,none,none,none,none,female
Files,3437,none,Files,none,none,none,none,male
Rose,3437,none,Rose,none,none,none,none,female
Jinjin,3438,none,Jinjin,none,none,none,none,male
Betsy,3439,none,Betsy,none,none,none,none,female
Tik-Tok,3440,none,Tik-Tok,none,none,none,none,male
Betsy,3442,none,Betsy,none,none,none,none,female
Ruggedo,3444,none,Ruggedo,none,none,none,none,male
Tik,3445,none,Tik,none,none,none,none,male
Tik-Tok,3445,none,Tik-Tok,none,none,none,none,male
Hoochoo,3449,none,Hoochoo,none,none,none,none,male
Betsy,3452,none,Betsy,none,none,none,none,female
Erma,3453,none,Erma,none,none,none,none,female
Hank,3454,none,Hank,none,none,none,none,male
Betsy,3458,none,Betsy,none,none,none,none,female
Erma,3459,none,Erma,none,none,none,none,female
Polychrome,3459,none,Polychrome,none,none,none,none,female
Polychrome,3464,none,Polychrome,none,none,none,none,female
Betsy,3464,none,Betsy,none,none,none,none,female
Queens,3464,none,Queens,none,none,none,none,male
Erma,3465,none,Erma,none,none,none,none,female
Erma,3468,none,Erma,none,none,none,none,female
Betsy,3468,none,Betsy,none,none,none,none,female
Erma,3470,none,Erma,none,none,none,none,female
Sunlight,3471,none,Sunlight,none,none,none,none,female
Starlight,3471,none,Starlight,none,none,none,none,female
Daylight,3473,none,Daylight,none,none,none,none,female
Firelight,3474,none,Firelight,none,none,none,none,female
Electra,3475,none,Electra,none,none,none,none,female
Betsy,3475,none,Betsy,none,none,none,none,female
Sunlight,3475,none,Sunlight,none,none,none,none,female
Daylight,3475,none,Daylight,none,none,none,none,female
Electra,3475,none,Electra,none,none,none,none,female
Betsy,3477,none,Betsy,none,none,none,none,female
Polychrome,3477,none,Polychrome,none,none,none,none,female
Daylight,3478,none,Daylight,none,none,none,none,female
Erma,3478,none,Erma,none,none,none,none,female
Jinjin,3482,none,Jinjin,none,none,none,none,male
Hoochoo,3482,none,Hoochoo,none,none,none,none,male
Hoochoo,3484,none,Hoochoo,none,none,none,none,male
Jinjin,3485,none,Jinjin,none,none,none,none,male
Jinjin,3486,none,Jinjin,none,none,none,none,male
Polychrome,3487,none,Polychrome,none,none,none,none,female
Betsy,3488,none,Betsy,none,none,none,none,female
Hoochoo,3488,none,Hoochoo,none,none,none,none,male
Betsy,3489,none,Betsy,none,none,none,none,female
Moonlight,3489,none,Moonlight,none,none,none,none,female
Erma,3490,none,Erma,none,none,none,none,female
Dragon,3490,none,Dragon,none,none,none,none,female
Dragon,3490,none,Dragon,none,none,none,none,female
Polychrome,3498,none,Polychrome,none,none,none,none,female
Betsy,3499,none,Betsy,none,none,none,none,female
Moonlight,3500,none,Moonlight,none,none,none,none,female
Starlight,3500,none,Starlight,none,none,none,none,female
Erma,3500,none,Erma,none,none,none,none,female
Polychrome,3501,none,Polychrome,none,none,none,none,female
Erma,3501,none,Erma,none,none,none,none,female
Firelight,3501,none,Firelight,none,none,none,none,female
Betsy,3502,none,Betsy,none,none,none,none,female
Firelight,3502,none,Firelight,none,none,none,none,female
Erma,3503,none,Erma,none,none,none,none,female
Betsy,3503,none,Betsy,none,none,none,none,female
Betsy,3509,none,Betsy,none,none,none,none,female
Erma,3510,none,Erma,none,none,none,none,female
Electra,3510,none,Electra,none,none,none,none,female
Polychrome,3511,none,Polychrome,none,none,none,none,female
Betsy,3511,none,Betsy,none,none,none,none,female
Polychrome,3513,none,Polychrome,none,none,none,none,female
Betsy,3513,none,Betsy,none,none,none,none,female
Electra,3514,none,Electra,none,none,none,none,female
Erma,3515,none,Erma,none,none,none,none,female
Edison,3517,none,Edison,none,none,none,none,male
Electra,3519,none,Electra,none,none,none,none,female
Betsy,3520,none,Betsy,none,none,none,none,female
Erma,3521,none,Erma,none,none,none,none,female
Moonlight,3524,none,Moonlight,none,none,none,none,female
Daylight,3524,none,Daylight,none,none,none,none,female
Moonlight,3525,none,Moonlight,none,none,none,none,female
Starlight,3525,none,Starlight,none,none,none,none,female
Electra,3527,none,Electra,none,none,none,none,female
Betsy,3529,none,Betsy,none,none,none,none,female
Erma,3532,none,Erma,none,none,none,none,female
Electra,3534,none,Electra,none,none,none,none,female
Betsy,3534,none,Betsy,none,none,none,none,female
Betsy,3536,none,Betsy,none,none,none,none,female
Jinjin,3538,none,Jinjin,none,none,none,none,male
Jinjin,3541,none,Jinjin,none,none,none,none,male
Hoochoo,3544,none,Hoochoo,none,none,none,none,male
Ruggedo,3547,none,Ruggedo,none,none,none,none,male
Shaggy Man,3550,none,Shaggy,none,Man,none,none,male
Ruggedo,3550,none,Ruggedo,none,none,none,none,male
Nome King,3551,none,Nome,none,King,none,none,male
Ruggedo,3552,none,Ruggedo,none,none,none,none,male
Kaliko,3553,none,Kaliko,none,none,none,none,male
Ruggedo,3554,none,Ruggedo,none,none,none,none,male
Ruggedo,3556,none,Ruggedo,none,none,none,none,male
Ruggedo,3559,none,Ruggedo,none,none,none,none,male
Hoochoo,3561,none,Hoochoo,none,none,none,none,male
Quox,3566,none,Quox,none,none,none,none,male
Original Dragon,3567,none,Original,none,Dragon,none,none,male
Quox,3568,none,Quox,none,none,none,none,male
Quox,3569,none,Quox,none,none,none,none,male
Ruggedo,3569,none,Ruggedo,none,none,none,none,male
Jinjin,3570,none,Jinjin,none,none,none,none,male
Hoochoo,3571,none,Hoochoo,none,none,none,none,male
Jinjin,3574,none,Jinjin,none,none,none,none,male
Tubekins,3574,none,Tubekins,none,none,none,none,male
Betsy,3575,none,Betsy,none,none,none,none,female
Jinjin,3575,none,Jinjin,none,none,none,none,male
Ann,3576,none,Ann,none,none,none,none,female
Ann,3577,none,Ann,none,none,none,none,female
Shaggy,3578,none,Shaggy,none,none,none,none,male
Ann,3581,none,Ann,none,none,none,none,female
Shaggy,3581,none,Shaggy,none,none,none,none,male
Betsy,3586,none,Betsy,none,none,none,none,female
Shaggy,3587,none,Shaggy,none,none,none,none,male
Tubekins,3588,none,Tubekins,none,none,none,none,male
Ann,3590,none,Ann,none,none,none,none,female
Files,3593,none,Files,none,none,none,none,male
Quox,3595,none,Quox,none,none,none,none,male
Tubekins,3595,none,Tubekins,none,none,none,none,male
Quox,3597,none,Quox,none,none,none,none,male
Tubekins,3597,none,Tubekins,none,none,none,none,male
Quox,3597,none,Quox,none,none,none,none,male
Betsy,3598,none,Betsy,none,none,none,none,female
Quox,3602,none,Quox,none,none,none,none,male
Tubekins,3607,none,Tubekins,none,none,none,none,male
Hoochoo,3607,none,Hoochoo,none,none,none,none,male
Betsy,3608,none,Betsy,none,none,none,none,female
Dragon,3609,none,Dragon,none,none,none,none,female
Quox,3610,none,Quox,none,none,none,none,male
Hank,3617,none,Hank,none,none,none,none,male
Betsy,3617,none,Betsy,none,none,none,none,female
Polychrome,3618,none,Polychrome,none,none,none,none,female
Files,3618,none,Files,none,none,none,none,male
Queen Ann,3618,Queen,Ann,none,none,none,none,female
Tik,3618,none,Tik,none,none,none,none,male
Tik-Tok,3618,none,Tik-Tok,none,none,none,none,male
Quox,3621,none,Quox,none,none,none,none,male
Tubekins,3622,none,Tubekins,none,none,none,none,male
Quox,3623,none,Quox,none,none,none,none,male
Shaggy,3626,none,Shaggy,none,none,none,none,male
Betsy,3629,none,Betsy,none,none,none,none,female
Betsy,3635,none,Betsy,none,none,none,none,female
Quox,3637,none,Quox,none,none,none,none,male
Grandpa,3639,none,Grandpa,none,none,none,none,male
Betsy,3642,none,Betsy,none,none,none,none,female
Jinjin,3648,none,Jinjin,none,none,none,none,male
Betsy,3654,none,Betsy,none,none,none,none,female
Ruggedo,3655,none,Ruggedo,none,none,none,none,male
Ann,3656,none,Ann,none,none,none,none,female
Ruggedo,3656,none,Ruggedo,none,none,none,none,male
Betsy,3661,none,Betsy,none,none,none,none,female
Hank,3661,none,Hank,none,none,none,none,male
Shaggy,3664,none,Shaggy,none,none,none,none,male
Quox,3665,none,Quox,none,none,none,none,male
Betsy,3668,none,Betsy,none,none,none,none,female
Quox,3670,none,Quox,none,none,none,none,male
Tik,3673,none,Tik,none,none,none,none,male
Tik-Tok,3673,none,Tik-Tok,none,none,none,none,male
Quox,3675,none,Quox,none,none,none,none,male
Tik,3677,none,Tik,none,none,none,none,male
Tik-Tok,3677,none,Tik-Tok,none,none,none,none,male
Quox,3680,none,Quox,none,none,none,none,male
Shaggy,3680,none,Shaggy,none,none,none,none,male
Quox,3683,none,Quox,none,none,none,none,male
Tik,3686,none,Tik,none,none,none,none,male
Tik-Tok,3686,none,Tik-Tok,none,none,none,none,male
Ruggedo,3688,none,Ruggedo,none,none,none,none,male
Tik-Tok,3688,none,Tik-Tok,none,none,none,none,male
Tik,3689,none,Tik,none,none,none,none,male
Tik-Tok,3689,none,Tik-Tok,none,none,none,none,male
Betsy,3690,none,Betsy,none,none,none,none,female
