name,sentence_id,title,first,middle,last,suffix,nickname,gender
Bill,2048,none,Bill,none,none,none,none,male
Trot,2048,none,Trot,none,none,none,none,female
Pooh,2064,none,Pooh,none,none,none,none,male
Bumpy Man,2068,none,Bumpy,none,Man,none,none,male
Cap'n,2069,none,Cap'n,none,none,none,none,female
Bill,2070,none,Bill,none,none,none,none,male
Trot,2072,none,Trot,none,none,none,none,female
Cap'n,2074,none,Cap'n,none,none,none,none,female
Mountain Ear,2076,none,Mountain,none,Ear,none,none,male
Trot,2077,none,Trot,none,none,none,none,female
Cap'n,2077,none,Cap'n,none,none,none,none,female
Bill,2078,none,Bill,none,none,none,none,male
Ork,2078,none,Ork,none,none,none,none,male
Cap'n,2090,none,Cap'n,none,none,none,none,female
Bill,2091,none,Bill,none,none,none,none,male
Ork,2091,none,Ork,none,none,none,none,male
Trot,2094,none,Trot,none,none,none,none,female
Ork,2095,none,Ork,none,none,none,none,male
Bumpy Man,2096,none,Bumpy,none,Man,none,none,male
Cap'n Bill,2098,none,Cap'n,none,Bill,none,none,male
Trot,2103,none,Trot,none,none,none,none,female
Bumpy Man,2113,none,Bumpy,none,Man,none,none,male
Trot,2127,none,Trot,none,none,none,none,female
Bill,2129,none,Bill,none,none,none,none,male
Bill,2134,none,Bill,none,none,none,none,male
Ork,2135,none,Ork,none,none,none,none,male
Trot,2139,none,Trot,none,none,none,none,female
Cap'n Bill,2143,none,Cap'n,none,Bill,none,none,male
Bumpy Man,2146,none,Bumpy,none,Man,none,none,male
Trot,2152,none,Trot,none,none,none,none,female
Cap'n Bill,2152,none,Cap'n,none,Bill,none,none,male
Ork,2153,none,Ork,none,none,none,none,male
Button-Bright,2154,none,Button-Bright,none,none,none,none,male
Bright,2154,none,Bright,none,none,none,none,male
Trot,2154,none,Trot,none,none,none,none,female
Button-Bright,2155,none,Button-Bright,none,none,none,none,male
Bright,2155,none,Bright,none,none,none,none,male
Ork,2157,none,Ork,none,none,none,none,male
Button-Bright,2158,none,Button-Bright,none,none,none,none,male
Bright,2158,none,Bright,none,none,none,none,male
Ork,2160,none,Ork,none,none,none,none,male
Button-Bright,2161,none,Button-Bright,none,none,none,none,male
Bright,2161,none,Bright,none,none,none,none,male
