name,sentence_id,title,first,middle,last,suffix,nickname,gender
Cap'n Bill,1118,none,Cap'n,none,Bill,none,none,male
Pink Kitten,1122,none,Pink,none,Kitten,none,none,female
Pink Kitten,1123,none,Pink,none,Kitten,none,none,female
Glass Cat,1124,none,Glass,none,Cat,none,none,female
Eureka,1125,none,Eureka,none,none,none,none,female
Glass Cat,1126,none,Glass,none,Cat,none,none,female
Toto,1126,none,Toto,none,none,none,none,male
Dorothy,1126,none,Dorothy,none,none,none,none,female
Cat,1127,none,Cat,none,none,none,none,male
Dorothy,1128,none,Dorothy,none,none,none,none,female
Toto,1128,none,Toto,none,none,none,none,male
Cat,1129,none,Cat,none,none,none,none,male
Glass Cat,1131,none,Glass,none,Cat,none,none,female
Toto,1132,none,Toto,none,none,none,none,male
Wizard,1132,none,Wizard,none,none,none,none,male
Wizard,1134,none,Wizard,none,none,none,none,male
Trot,1134,none,Trot,none,none,none,none,female
Cap'n Bill,1134,none,Cap'n,none,Bill,none,none,male
Glass Cat,1135,none,Glass,none,Cat,none,none,female
Cat,1137,none,Cat,none,none,none,none,male
Wolf,1140,none,Wolf,none,none,none,none,male
Cat,1140,none,Cat,none,none,none,none,male
Cat,1141,none,Cat,none,none,none,none,male
Wolf,1143,none,Wolf,none,none,none,none,male
Glass Cat,1144,none,Glass,none,Cat,none,none,female
Wizard,1145,none,Wizard,none,none,none,none,male
Wolf,1146,none,Wolf,none,none,none,none,male
Tiger,1147,none,Tiger,none,none,none,none,male
Magician,1147,none,Magician,none,none,none,none,male
Glass Cat,1149,none,Glass,none,Cat,none,none,female
Fox,1151,none,Fox,none,none,none,none,male
Lamb,1151,none,Lamb,none,none,none,none,female
Magician,1156,none,Magician,none,none,none,none,male
Wolf,1158,none,Wolf,none,none,none,none,male
Wolf,1159,none,Wolf,none,none,none,none,male
Fox,1160,none,Fox,none,none,none,none,male
Lamb,1160,none,Lamb,none,none,none,none,female
Rabbit,1160,none,Rabbit,none,none,none,none,male
Munchkin,1160,none,Munchkin,none,none,none,none,male
Gillikin,1160,none,Gillikin,none,none,none,none,male
Cat,1161,none,Cat,none,none,none,none,male
Lamb,1162,none,Lamb,none,none,none,none,female
Wizard,1162,none,Wizard,none,none,none,none,male
Dorothy,1163,none,Dorothy,none,none,none,none,female
Fox,1163,none,Fox,none,none,none,none,male
Rabbit,1165,none,Rabbit,none,none,none,none,male
Fox,1165,none,Fox,none,none,none,none,male
Lamb,1165,none,Lamb,none,none,none,none,female
Glass Cat,1166,none,Glass,none,Cat,none,none,female
Fox,1167,none,Fox,none,none,none,none,male
Wizard,1168,none,Wizard,none,none,none,none,male
Cat,1168,none,Cat,none,none,none,none,male
Dorothy,1171,none,Dorothy,none,none,none,none,female
Lamb,1171,none,Lamb,none,none,none,none,female
Munchkin,1172,none,Munchkin,none,none,none,none,male
Rabbit,1173,none,Rabbit,none,none,none,none,male
Gugu,1174,none,Gugu,none,none,none,none,male
Wizard,1178,none,Wizard,none,none,none,none,male
Magician,1179,none,Magician,none,none,none,none,male
Magician,1185,none,Magician,none,none,none,none,male
Dorothy,1185,none,Dorothy,none,none,none,none,female
Goose,1185,none,Goose,none,none,none,none,male
Goose,1186,none,Goose,none,none,none,none,male
Cat,1186,none,Cat,none,none,none,none,male
Gugu,1187,none,Gugu,none,none,none,none,male
Goose,1188,none,Goose,none,none,none,none,male
Wizard,1189,none,Wizard,none,none,none,none,male
Glass Cat,1192,none,Glass,none,Cat,none,none,female
Magician,1193,none,Magician,none,none,none,none,male
Bag,1194,none,Bag,none,none,none,none,male
Magician,1195,none,Magician,none,none,none,none,male
Lamb,1196,none,Lamb,none,none,none,none,female
Dorothy,1196,none,Dorothy,none,none,none,none,female
Wizard,1198,none,Wizard,none,none,none,none,male
Magician,1199,none,Magician,none,none,none,none,male
Gugu,1200,none,Gugu,none,none,none,none,male
Cowardly Lion,1201,none,Cowardly,none,Lion,none,none,male
Goose,1203,none,Goose,none,none,none,none,male
Dorothy,1203,none,Dorothy,none,none,none,none,female
Goose,1204,none,Goose,none,none,none,none,male
Wizard,1205,none,Wizard,none,none,none,none,male
Goose,1207,none,Goose,none,none,none,none,male
Goose,1208,none,Goose,none,none,none,none,male
Ruggedo,1208,none,Ruggedo,none,none,none,none,male
Nomes,1208,none,Nomes,none,none,none,none,male
Kiki Aru,1208,none,Kiki,none,Aru,none,none,male
Nome,1209,none,Nome,none,none,none,none,male
Nomes,1209,none,Nomes,none,none,none,none,male
Ruggedo,1210,none,Ruggedo,none,none,none,none,male
Goose,1211,none,Goose,none,none,none,none,male
Nome,1212,none,Nome,none,none,none,none,male
Ruggedo,1214,none,Ruggedo,none,none,none,none,male
Nome,1214,none,Nome,none,none,none,none,male
Kiki,1215,none,Kiki,none,none,none,none,male
Ruggedo,1216,none,Ruggedo,none,none,none,none,male
Wizard,1216,none,Wizard,none,none,none,none,male
Kiki,1216,none,Kiki,none,none,none,none,male
Wizard,1216,none,Wizard,none,none,none,none,male
Dorothy,1216,none,Dorothy,none,none,none,none,female
Kiki,1217,none,Kiki,none,none,none,none,male
Kiki Aru,1218,none,Kiki,none,Aru,none,none,male
Ruggedo,1219,none,Ruggedo,none,none,none,none,male
Nome,1219,none,Nome,none,none,none,none,male
Kiki,1219,none,Kiki,none,none,none,none,male
Nome,1219,none,Nome,none,none,none,none,male
Hyup,1219,none,Hyup,none,none,none,none,male
Goose,1219,none,Goose,none,none,none,none,male
Kiki Aru,1219,none,Kiki,none,Aru,none,none,male
Kiki Aru,1221,none,Kiki,none,Aru,none,none,male
Goose,1223,none,Goose,none,none,none,none,male
Goose,1225,none,Goose,none,none,none,none,male
Kiki,1227,none,Kiki,none,none,none,none,male
Goose,1229,none,Goose,none,none,none,none,male
Kiki,1229,none,Kiki,none,none,none,none,male
Ruggedo,1230,none,Ruggedo,none,none,none,none,male
Kiki,1232,none,Kiki,none,none,none,none,male
Nome,1235,none,Nome,none,none,none,none,male
Kiki,1236,none,Kiki,none,none,none,none,male
Goose,1237,none,Goose,none,none,none,none,male
Nome,1238,none,Nome,none,none,none,none,male
Kiki,1238,none,Kiki,none,none,none,none,male
Nome,1242,none,Nome,none,none,none,none,male
Kiki,1242,none,Kiki,none,none,none,none,male
Nome,1244,none,Nome,none,none,none,none,male
Kiki,1245,none,Kiki,none,none,none,none,male
Kiki Aru,1246,none,Kiki,none,Aru,none,none,male
Ruggedo,1246,none,Ruggedo,none,none,none,none,male
Fox,1246,none,Fox,none,none,none,none,male
Goose,1246,none,Goose,none,none,none,none,male
Fox,1247,none,Fox,none,none,none,none,male
Goose,1247,none,Goose,none,none,none,none,male
Fox,1248,none,Fox,none,none,none,none,male
Wizard,1248,none,Wizard,none,none,none,none,male
Wizard,1249,none,Wizard,none,none,none,none,male
Wizard Fox,1251,none,Wizard,none,Fox,none,none,male
Nome,1252,none,Nome,none,none,none,none,male
Kiki,1252,none,Kiki,none,none,none,none,male
Wizard,1252,none,Wizard,none,none,none,none,male
Kiki,1254,none,Kiki,none,none,none,none,male
Nome,1255,none,Nome,none,none,none,none,male
Kiki,1258,none,Kiki,none,none,none,none,male
Ruggedo,1260,none,Ruggedo,none,none,none,none,male
Kiki,1268,none,Kiki,none,none,none,none,male
Ruggedo,1270,none,Ruggedo,none,none,none,none,male
Nome,1271,none,Nome,none,none,none,none,male
Kiki,1272,none,Kiki,none,none,none,none,male
Ruggedo,1273,none,Ruggedo,none,none,none,none,male
Nome,1273,none,Nome,none,none,none,none,male
Kiki,1274,none,Kiki,none,none,none,none,male
Fox,1275,none,Fox,none,none,none,none,male
Kiki,1276,none,Kiki,none,none,none,none,male
Fox,1276,none,Fox,none,none,none,none,male
Kiki,1276,none,Kiki,none,none,none,none,male
Pyrzqxgl,1276,none,Pyrzqxgl,none,none,none,none,male
Ruggedo,1277,none,Ruggedo,none,none,none,none,male
Wizard Fox,1277,none,Wizard,none,Fox,none,none,male
Nome,1280,none,Nome,none,none,none,none,male
Kiki,1281,none,Kiki,none,none,none,none,male
Kiki,1282,none,Kiki,none,none,none,none,male
Pyrzqxgl,1282,none,Pyrzqxgl,none,none,none,none,male
Wizard Fox,1283,none,Wizard,none,Fox,none,none,male
Kiki,1285,none,Kiki,none,none,none,none,male
Wizard,1286,none,Wizard,none,none,none,none,male
Kiki,1287,none,Kiki,none,none,none,none,male
Fox,1287,none,Fox,none,none,none,none,male
Pyrzqxgl,1287,none,Pyrzqxgl,none,none,none,none,male
Hyup,1288,none,Hyup,none,none,none,none,male
Wizard,1289,none,Wizard,none,none,none,none,male
Ruggedo,1289,none,Ruggedo,none,none,none,none,male
Kiki,1289,none,Kiki,none,none,none,none,male
Nome,1290,none,Nome,none,none,none,none,male
Fox,1290,none,Fox,none,none,none,none,male
Kiki,1290,none,Kiki,none,none,none,none,male
Wizard,1291,none,Wizard,none,none,none,none,male
Pyrzqxgl,1292,none,Pyrzqxgl,none,none,none,none,male
Ruggedo,1294,none,Ruggedo,none,none,none,none,male
Nome,1295,none,Nome,none,none,none,none,male
Fox,1295,none,Fox,none,none,none,none,male
