name,sentence_id,,,,,
,,,,,,
Ozma,2239
Wizard,2239
Nick Chopper,2239
Eureka,2241
Oz,2242
Eureka,2243
Dorothy,2243
Dorothy,2244
Eureka,2244
Ozma,2245
Dorothy,2247
Uncle Henry,2247
Zeb,2249
Hugson,2249
Dorothy,2250
Jim,2251
Ozma,2253
Dorothy,2253
Wizard,2256
Scarecrow,2256
Tin Woodman,2256
Dorothy,2257
Dorothy,2259
Dorothy,2261
Eureka,2261
Wizard,2262
Uncle Henry,2263
Ozma,2264
Dorothy,2264
Zeb,2265
Ozma,2266
Zeb,2267
Jim,2267
Jim,2269
Jim,2272
Uncle Hugson,2273
Zeb,2275
Jim,2275
Zeb,2278
