sentence_index,agent,
1579,he,
1580,you,
1580,you,
1580,you,
1580,my,
1581,my,
1582,the greatest humbug wizards,
1582,you,
1582,we,
1583,I,
1583,we,
1584,I,
1584,I,
1584,you,
1585,We,
1585,the Wizard of Oz,
1586,I,
1586,I,
1586,others,
1586,We,
1588,Royal Ozma,
1589,the Wizard of Oz,
1592,the Wizard of Oz,
1594,I,
1594,I,
1594,you,
1595,you,
1595,you,
1596,you,
1596,you,
1596,you,
1597,a pair of magical silver shoes,
1598,you,
1598,you,
1599,you,
1599,you,
1600,"the Wizard of the Land of Oz , who had listened with great interest",
1600,the Wizard of the Land of Oz,
1601,Royal Ozma,
1601,"for the Nome King 's Magic Belt , which is much more powerful than were the Silver Shoes 's powers",
1602,Anyone in a fairy country like the Land of Oz,
1602,you,
1604,at what Zebediah heard,
1604,Zebediah,
1606,Royal Ozma,
1606,an enchanted picture hanging in Royal Ozma 's room,
1607,Royal Ozma,
1607,Royal Ozma,
1607,So - and - so,
1607,an enchanted picture hanging in her room,
1607,she,
1607,her friend,
1609,Royal Ozma,
1609,Royal Ozma,
1609,me,
1609,Royal Ozma,
1609,Royal Ozma,
1610,me,
1610,Royal Ozma,
1610,Royal Ozma,
1610,all of us,
1610,Zebediah,
1611,me,
1612,me,
1612,Royal Ozma,
1612,Zebediah,
1614,the Wizard of Oz,
1615,The rest of us,
1615,you,
1618,I,
1618,they,
1618,a cat,
1619,the boy,
1620,I,
1620,Dorothy the Lamb,
1620,Dorothy the,
1620,Dorothy the Lamb,
1620,Dorothy the Lamb,
1622,the nine tiny piglets,
1623,I.,
1623,I,
1624,I,
1624,I,
1625,I,
1626,I,
1626,I,
1626,I,
1627,you all,
1629,I,
1629,I,
1629,Zebediah,
1630,I,
1630,I,
1630,I,
1630,I,
1630,I,
1631,the boy,
1632,The four nations,
1633,the boy,
1633,they,
1633,the boy,
1634,they,
1634,Dorothy the Lamb,
1635,they,
1636,you,
1636,he,
1637,the Tin Woodman and the Scarecrow,
1637,you,
1639,the Cowardly Lion,
1639,Billina,
1639,Billina,
1640,he,
1640,he,
1640,he,
1642,You,
1642,You,
1642,mine,
1643,You,
1644,mine,
1645,mine,
1646,You,
1648,You,
1648,You,
1649,You,
1650,she,
1650,to carry us all to the Emerald City,
1651,They,
1652,Jim the Cab - horse,
1652,Dorothy the Lamb,
1654,Princess Royal Ozma,
1655,Zebediah,
1656,a wicked witch,
1656,her,
1658,they,
1658,Jim the Cab - horse,
1659,her,
1660,A sawhorse,
1661,I,
1661,I. Dorothy the Lamb did not reply to,
1661,the Lamb,
1661,the Lamb,
1662,Dorothy the Lamb,
1662,I,
1663,the Wizard of Oz,
1663,Dorothy the Lamb,
1663,Dorothy the Lamb,
1663,Dorothy the Lamb,
1664,Zebediah,
1665,we,
1665,Royal Ozma,
1665,the girl,
1666,the girl,
1669,I,
1669,we,
1669,I,
1669,I,
1671,I,
1672,Zebediah,
1672,a voice,
1676,The cab - horse,
1676,Zebediah,
1676,Zebediah,
1676,Zebediah,
1677,people,
1678,the jewel - studded gates of a magnificent palace,
1678,they,
1678,splendid flowers,
1678,pretty fountains,
1679,Zebediah,
1679,Zebediah,
1679,the people,
1679,the people,
1679,the people,
1680,Zebediah,
1680,the cab - horse,
1680,the cab - horse,
1681,Many servants dressed in handsome uniforms,
1681,a pretty girl in a green gown,
1682,the Wizard of Oz,
1682,the Wizard of Oz,
1682,the Wizard of Oz,
1683,my,
1684,little Jellia Jamb -- as pert and pretty as ever,
1684,little Jellia Jamb -- as pert and pretty as ever,
1685,my,
1685,we,
1685,everyone,
1686,the people,
1686,everyone,
1686,a tall soldier in a Captain - General 's uniform,
1687,my,
1688,you,
1688,you,
1689,you,
1689,you,
1690,you,
1691,you,
1691,you,
1691,you,
1691,you,
1692,you,
1692,to note the respect with which you bowed before you,
1692,you,
1692,you,
1694,Zebediah,
1694,Zebediah,
1695,his friend the little Wizard of Oz,
1696,the Princess Royal Ozma,
1696,his friend the little Wizard of Oz,
1696,his friend the little Wizard of Oz,
1697,Zebediah,
1697,eyes,
1698,he,
1698,he,
1699,he,
1700,he,
1700,he,
1701,to know what to do with he,
1701,even Jellia Jamb,
1702,those,
1702,by queer sights,
1702,even Jellia Jamb,
1702,even Jellia Jamb,
1702,even Jellia Jamb,
1703,the Wizard of Oz,
1704,We,
1704,Jellia Jamb,
1704,the Sawhorse,
1705,Jellia Jamb,
1705,I,
1706,Jellia Jamb,
1706,Jellia Jamb,
1707,This,
1707,Jellia Jamb,
1707,Jellia Jamb,
1707,such a big building,
1708,Zebediah,
1708,several of the servants,
1708,they,
1708,Zebediah,
1708,Zebediah,
1709,Jellia Jamb,
1709,Zebediah,
1710,Zebediah,
1711,Zebediah,
1712,Zebediah,
1713,He,
1713,a servant,
1714,He,
1714,He,
1715,He,
1715,one of the attendants,
1715,He,
1715,the clothes,
1715,He,
1715,He,
1715,He,
1715,He,
1715,He,
1715,He,
1716,that he almost feared to sit in the,
1716,he,
1716,a fine bathroom,
1716,by the novelty of He is surroundings,
1716,He,
1716,He,
1717,silk stockings and soft leather slippers with diamond buckles,
1717,He,
1717,He,
1718,an attendant,
1718,He,
1719,He,
1720,Dorothy the Lamb,
1720,Dorothy the Lamb,
1720,the Lamb 's hand,
1721,the Wizard of Oz,
1721,the Wizard of Oz 's presence,
1722,the Wizard of Oz 's bald head and wrinkled features,
1723,Royal Ozma,
1723,the famous man,
1723,the famous man,
1723,Royal Ozma,
1723,the famous man,
1723,the famous man,
1723,the famous man,
1723,the famous man,
1723,the famous man,
1723,the famous man,
1723,the famous man,
1723,the famous man,
1723,one people,
1723,the famous man,
1723,the famous man,
1724,Royal Ozma,
1724,Royal Ozma,
1724,the famous man,
1724,the famous man,
1725,"one , Royal Ozma am",
1725,the famous man,
1725,the famous man,
1726,"the famous man who had built the Emerald City and united the Munchkins , Gillikins , Quadlings and Winkies into one peopleOz",
1726,the famous man,
1726,the famous man,
1726,it,
1726,the famous man,
1726,the famous man,
1726,the famous man,
1726,the famous man,
1727,the famous man,
1727,the famous man,
1727,"the famous man who had built the Emerald City and united the Munchkins , Gillikins , Quadlings and Winkies into one people",
1727,the famous man,
1727,the famous man,
1727,the famous man,
1727,the famous man,
1727,the famous man,
1727,the famous man,
1727,the famous man,
1727,the famous man,
1727,"the famous man who had built the Emerald City and united the Munchkins , Gillikins , Quadlings and Winkies into one people",
1727,"the famous man who had built the Emerald City and united the Munchkins , Gillikins , Quadlings and Winkies into one people",
1727,"the famous man who had built the Emerald City and united the Munchkins , Gillikins , Quadlings and Winkies into one people",
1728,I,
1729,I,
1730,no one,
1730,I,
1730,Royal Ozma,
1731,I,
1733,I,
1733,I,
1734,I,
1734,I,
1735,that,
1735,the Princess,
1736,I,
1736,any object,
1737,I,
1737,I,
1738,my,
1738,my,
1738,those things,
1739,my balloon,
1740,the people,
1740,the people,
1740,the people,
1741,my,
1741,my,
1741,some easy tricks,
1741,the people,
1741,the people,
1742,my,
1742,my,
1742,my,
1743,the Wizard of Oz,
1743,the Wizard of Oz,
1743,the Wizard of Oz,
1743,by a Wicked Witch,
1744,the people,
1744,a Wicked Witch,
1744,a Wicked Witch,
1745,the Wizard of Oz,
1745,four separate countries,
1745,the Wizard of Oz,
1746,the Wizard of Oz,
1746,the Wizard of Oz,
1746,the Wizard of Oz,
1747,by a cyclone,
1747,the Wizard of Oz,
1747,the Wizard of Oz,
1747,a balloon,
1747,a balloon,
1748,I,
1748,I,
1749,I,
1749,I,
1749,I,
1749,the earthquake,
1749,Royal Ozma,
1749,you,
1749,no one,
1749,you,
1750,Oz,
1751,four Witches,
1751,four Witches,
1751,four Witches,
1751,one Ruler,
1751,one Wicked Witch named Mombi,
1751,one Wicked Witch named Mombi,
1751,one Wicked Witch named Mombi,
1752,the Witches,
1752,the Witches,
1753,the people,
1753,the people,
1754,the Wizard of Oz,
1754,two Wicked Witches,
1755,Royal Ozma,
1755,a good Wicked Wicked Witch,
1755,Glinda the Sorceress the Good,
1757,she,
1757,she,
1757,no one,
1757,no one,
1758,I,
1759,Ithe Land of Oz,
1759,I,
1760,We,
1760,I,
1760,I,
1761,my people,
1761,I,
1762,I,
1762,we,
1763,I,
1763,she,
1763,I,
1764,I,
1764,I,
1764,she,
1764,I,
1766,I,
1766,I,
1766,they,
1767,It,
1767,It,
1767,to secure a home like this,
1768,Dorothy the Lamb,
1768,Dorothy the Lamb,
1769,Royal Ozma,
1770,Oz,
1770,Oz,
1770,"Zebediah , who was now feeling more at ease",
1770,Zebediah,
1771,Oz,
1771,Dorothy the Lamb,
1772,I,
1772,messengers,
1772,all of Dorothy the Lamb 's old friends,
1772,all of Dorothy the Lamb 's old friends,
1773,rushed the Scarecrow of Oz,
1773,rushed the Scarecrow of Oz,
1773,the Scarecrow of Oz,
1774,"by the straw man , who was an important personage in OzOz",
1775,I,
1775,I,
1776,"the straw man , who was an important personage in the Land of Oz",
1777,Oz,
1777,I,
1778,Oz,
1778,I,
1779,by a girl named General General Jinjur,
1780,Royal Ozma,
1780,Oz,
1780,Oz,
1781,a servant,
1781,a servant,
1781,a yellow hen,
1782,Dorothy the Lamb,
1782,Dorothy the Lamb,
1784,Dorothy the Lamb,
1785,Billina,
1786,Billina,
1786,Billina,
1786,Billina,
1786,Dorothy the Lamb,
1788,She,
1788,the kitten,
1788,the kitten,
1788,a sharp claw,
1789,She,
1789,the kitten,
1789,the kitten,
1789,the kitten,
1790,Dorothy the Lamb 's,
1792,Dorothy the Lamb 's,
1792,the kitten,
1793,me,
1794,Dorothy the Lamb,
1795,Dorothy the Lamb,
1795,the Lamb,
1796,Everybody,
1796,Everybody,
1796,you,
1796,Dorothy the Lamb,
1796,Dorothy the Lamb,
1798,They,
1801,the Emperor of the Winkies the Winkies,
1801,the Emperor of the Winkies the Winkies,
1802,the Emperor of the Winkies,
1802,the Emperor of the Winkies,
1802,of Oz,
1802,the Emperor of the Winkies,
1802,the Emperor of the Winkies,
1802,the little old Wizard of Oz,
1803,It,
1803,me,
1804,you,
1804,you,
1807,It,
1808,Zebediah,
1808,Zebediah,
1810,Princess Royal Ozma,
1810,"Princess Royal Ozma 's friend Mr. H. M. Professor H.M. Wogglebug , T. E.",
1811,the Wizard of Oz,
1811,the Wizard of Oz,
1812,the next visitor,
1812,H. M.,
1812,T. E.,
1814,I,
1814,the Wizard of Oz,
1815,the Wizard of Oz,
1816,I,
1816,I,
1816,I,
1816,I,
1816,I,
1816,I,
1817,Nobody,
1817,the company,
1817,the company,
1817,a merry conversation,
1818,Jim the Cab - horse,
1818,it,
1818,it,
1818,"a large room with a green marble floor and carved marble wainscoting , which was so stately in its appearance",
1819,Jim the Cab - horse,
1819,Jim the Cab - horse,
1819,it,
1819,the attendants,
1819,the attendants,
1819,the attendants,
1820,the attendants,
1820,Jim the Cab - horse,
1820,the attendants,
1821,the attendants,
1821,Jim the Cab - horse,
1822,the horse,
1823,he,
1824,you,
1825,you,
1825,you,
1826,Jim the Cab - horse,
1827,you,
1829,The servants,
1829,a great tray,
1830,"the horse , now thoroughly provoked",
1830,the horse,
1831,you,
1832,you,
1834,the Royal Steward,
1834,your Highness,
1834,"Jim the Cab - horse , who was unused to such titles",
1835,"the Royal Steward , who came in haste and said : "" What would your Highness like for dinner",
1835,the Royal Steward,
1835,your Highness,
1836,your Highness,
1836,your Highness,
1836,"Jim the Cab - horse , who was unused to such titles",
1838,We,
1838,the Steward,
1839,We,
1840,the Steward,
1841,I,
1841,I.,
1841,I,
1842,You,
1842,the respect shown the worn - out old cab - horse,
1842,the worn - out old cab - horse,
1843,the royal attendants,
1844,the royal attendants,
1844,the worn - out old cab - horse,
1845,the royal attendants,
1845,the worn - out old cab - horse,
1845,the worn - out old cab - horse,
1846,the worn - out old cab - horse,
1846,the worn - out old cab - horse,
1846,the worn - out old cab - horse,
1846,the worn - out old cab - horse,
1846,the worn - out old cab - horse,
1846,the worn - out old cab - horse,
1847,Jim the Cab - horse,
1848,The Sawhorse,
1848,the log,
1849,four sticks,
1849,the log,
1849,by accident,
1849,a place chopped in one end of its body,
1849,a place chopped in one end of its body,
1851,Jim the Cab - horse,
1852,the two horses,
1852,each,
1853,Jim the Cab - horse,
1854,you,
1855,Jim the Cab - horse,
1855,Jim the Cab - horse,
1855,Jim the Cab - horse,
1855,Jim the Cab - horse,
1855,Jim the Cab - horse,
1856,you,
1856,you,
1859,a rickety wooden thing like I,
1860,I,
1860,I,
1860,I,
1860,rather crestfallen,
1861,Royal Ozma,
1861,I,
1862,I,
1862,they,
1867,Jim the Cab - horse,
1869,Jim the Cab - horse,
1871,a real horse,
1871,a real horse,
1872,he,
1873,youyou,
1874,by you 's fine points,
1875,you,
1875,you,
1876,the flies,
1876,you,
1878,my,
1878,my,
1879,my 's broad chest,
1879,my,
1879,my,
1880,my,
1880,my,
1881,my,
1881,my,
1882,You,
1882,a fly,
1884,You,
1884,You,
1885,You,
1887,This praise,
1889,Jim the Cab - horse,
1889,Jim the Cab - horse,
1891,Jim the Cab - horse,
1891,Jim the Cab - horse,
1892,I,
1893,I,
1894,Jim the Cab - horse,
1895,the Sawhorse,
1896,Jim the Cab - horse,
1896,Jim the Cab - horse,
1897,anything,
1897,me,
1897,the blood,
1900,You,
1902,You,
1903,Jim the Cab - horse,
1903,the wooden horse,
1903,Jim the Cab - horse,
1903,Jim the Cab - horse,
1905,Jim the Cab - horse,
1906,gold,
1907,We,
1907,"We ,",
1907,"We ,",
1907,Princess Royal Ozma,
1908,Jim the Cab - horse,
1908,Jim the Cab - horse,
1909,two enormous savage beasts,
1910,the Sawhorse,
1912,two enormous savage beasts,
1913,him,
1913,him,
1915,eyes,
1915,eyes,
1916,The huge forms of these monarchs of the forest and jungle,
1916,Jim the Cab - horse,
1917,the Sawhorse,
1917,the Sawhorse,
1918,eyes,
1918,eyes,
1919,These royal beasts,
1920,Jim the Cab - horse,
1920,Jim the Cab - horse,
1920,Jim the Cab - horse,
1921,Jim the Cab - horse,
1921,Jim the Cab - horse,
1922,the Sawhorse,
1923,the Lion,
1925,the Lion,
1926,the Lion,
1927,the Lion 's conscience,
1927,the Lion,
1928,I,
1928,I,
1928,a conscience,
1928,I,
1929,I,
1929,I,
1930,your,
1930,your,
1931,I,
1931,your,
1931,I,
1931,a good conscience,
1931,a good conscience,
1932,your,
1932,I,
1932,I,
1932,I,
1932,I,
1933,the Cowardly Lion,
1934,our,
1934,our,
1935,you,
1936,you,
1937,you,
1937,you,
1937,you,
1938,the Cowardly Lion,
1938,you,
1938,you,
1939,I,
1939,I,
1939,nothing,
1939,I,
1940,Dorothy the Lamb,
1940,"Dorothy the Lamb , who had risen early and heard the voices of the animals",
1940,"Dorothy the Lamb , who had risen early and heard the voices of the animals",
1940,Dorothy the Lamb,
1941,Dorothy the Lamb,
1941,"Dorothy the Lamb , who had risen early and heard the voices of the animals",
1941,"Dorothy the Lamb , who",
1941,"Dorothy the Lamb , who",
1941,and heard,
1941,Dorothy the Lamb,
1941,the voices of the animals,
1941,who,
1942,her old friends,
1942,Dorothy the Lamb,
1942,"Dorothy the Lamb , who had risen early and heard the voices of the animals",
1942,the Lamb,
1942,Dorothy the Lamb,
1942,the voices of the animals,
1942,the voices of the animals,
1943,the Lamb,
1943,Dorothy the Lamb,
1943,Dorothy the Lamb,
1943,who had risen early and heard the voices of the animals,
1943,a voice,
1943,the Lamb,
1944,I,
1944,I,
1944,I,
1945,What,
1945,I 's eye,
1947,I,
1948,I,
1950,Ozma,
1951,we,
1952,Ozma,
1953,I,
1953,I,
1954,the girl,
1956,you,
1956,you 's Head,
1956,you,
1957,you,
1957,Royal Royal Ozma,
1957,you,
1957,Royal Royal Ozma,
1958,Royal Royal Ozma,
1958,Royal Royal Ozma,
1960,The little Princess,
1961,us,
1962,The little Princess,
1962,The little Princess,
1963,The people,
1963,all,
1964,the little old man,
1968,"the Imperial Cornet Band of Oz , dressed in emerald velvet uniforms with slashes of pea - green satin and buttons of immense cut emeralds",
1971,The colors,
1973,"by the Cowardly Lion and the Hungry Tiger , who were decorated with immense pink and blue bows",
1974,Dorothy,
1974,Dorothy the Lamb,
1974,the Lamb,
1975,the Scarecrow of Oz,
1975,the people,
1975,the people,
1976,by Dorothy the Lamb,
1977,by Dorothy,
1977,by clockwork,
1978,by Dorothy the Lamb,
1978,"the famous machine - man called Tik - tok , who had been wound up by Dorothy the Lamb for the occasion",
1978,the Lamb,
1978,by Dorothy the Lamb,
1978,by Dorothy the Lamb,
1979,the members all,
1980,the members all,
1980,the members all,
1982,a group of students from the Royal College of Scientific Athletics,
1982,a group of students from the Royal College of Scientific Athletics,
1982,a group of students from the Royal College of Scientific Athletics 's college,
1982,a group of students from the Royal College of Scientific Athletics,
1982,which,
1983,The brilliantly polished Emperor of the Winkies,
1985,by Zebediah,
1985,the Wizard of Oz,
1985,the Wizard of Oz,
1985,the people,
1986,the citizens,
1986,the citizens,
1986,the Wizard of Oz,
1987,the Wizard of Oz,
1987,the Wizard of Oz,
1988,the Wizard of Oz,
1988,all of the nine tiny piglets,
1989,at The pretty little creatures 's appearance as even the Wizard of Oz could have desired,
1989,even the Wizard of Oz,
1990,even the Wizard of Oz,
1990,Royal Ozma,
1991,Royal Ozma,
1992,even the Wizard of Oz,
1992,even the Wizard of Oz,
1992,even the Wizard of Oz,
1992,Royal Ozma,
1992,Royal Ozma,
1992,Royal Ozma,
1992,Royal Ozma,
1992,one of them,
1993,even the Wizard of Oz,
1993,his famous trick,
1994,even the Wizard of Oz,
1994,even the Wizard of Oz,
1994,even the Wizard of Oz,
1994,no one,
1995,enough material,
1995,him,
1995,him,
1995,him,
1995,him,
1995,he,
1996,him,
1996,several other wonderful feats,
1996,his audience,
1996,him,
1996,him,
1997,his audience,
1997,several other wonderful feats,
1997,that,
1997,him,
1997,him,
1998,him,
1998,him,
1998,him,
1998,him,
1999,him,
2000,our friends,
2000,Jim the Cab - horse,
2001,they all,
2002,Royal Ozma and Royal Ozma 's guests,
2002,the people,
2003,the folks of Oz,
2003,such a distinguished company,
2003,Zebediah,
2003,Zebediah,
2004,a little Munchkin who seemed to be the champion,
2004,a little Munchkin,
2004,a little Munchkin,
2004,seemed to be the champion,
2004,a,
2005,a little Munchkin who seemed to be the champion,
2006,Zebediah 's defeat,
2006,the pretty Princess,
2006,the pretty Princess,
2006,Zebediah,
2006,the Munchkin,
2007,Zebediah,
2007,Zebediah,
2007,the Munchkin,
2007,the tears,
2008,This,
2008,Zebediah,
2008,Zebediah,
2008,Zebediah,
2008,the pretty Princess,
2008,the pretty Princess,
2009,the Scarecrow of Oz,
2009,at,
2009,the Sawhorse,
2009,the Sawhorse,
2010,the Cab - horse,
2011,the Sawhorse,
2012,Jim the Cab - horse,
2012,Jim the Cab - horse,
2013,the Sawhorse,
2013,the Sawhorse,
2014,we,
2014,we,
2014,the Scarecrow of Oz,
2015,who,
2015,the Scarecrow of Oz 's excellent brains,
2016,I,
2016,I,
2016,all,
2016,you,
2017,Zebediah,
2019,I,
2020,I,
2020,I,
2021,I,
2021,I,
2022,the Scarecrow of Oz,
2023,Jim the Cab - horse,
2024,the Sawhorse,
2025,the Sawhorse,
2026,my friend the Real Horse,
2027,they,
2027,they,
2028,my,
2028,my,
2028,them,
2028,them,
2028,them,
2029,you,
2030,The first one,
2031,you,
2031,you,
2031,you,
2031,Jim the Cab - horse,
2032,the wooden dummy,
2033,the wooden dummy,
2033,the wooden dummy,
2035,Zebediah,
2035,the two horses,
2036,Jim the Cab - horse 's big hoofs,
2036,Jim the Cab - horse,
2036,Jim the Cab - horse,
2036,Jim the Cab - horse,
2038,the Sawhorse,
2039,they,
2039,by the Ozites,
2039,the cab - horse,
2040,I,
2040,the cab - horse,
2041,the cab - horse,
2041,the cab - horse,
2041,the Sawhorse,
2041,the cab - horse,
2041,a vicious kick,
2041,the cab - horse,
2041,the cab - horse,
2041,a vicious kick,
2042,the Tiger,
2042,the Tiger,
2043,the Tiger,
2043,the Tiger,
2043,by the ungracious act Jim the Cab - horse had been guilty of,
2044,Jim the Cab - horse,
2044,the Cowardly Lion,
2044,their eyes,
2045,Jim the Cab - horse,
2046,Jim the Cab - horse,
2047,He,
2047,He,
2047,a horse of flesh,
2047,the Hungry Tiger and the Cowardly Lion,
2047,the Hungry Tiger and the Cowardly Lion,
2047,the Hungry Tiger and the Cowardly Lion,
2047,the Hungry Tiger and the Cowardly Lion,
2048,No one,
2048,the Cowardly Lion,
2048,Zebediah,
2048,Zebediah,
2048,the Cab - horse,
2049,the Emperor of the Winkies,
2049,the Emperor of the Winkies,
2049,the Princess,
2049,the Princess,
2050,the Princess,
2050,"He , the Princess",
2051,the Princess,
2051,the Princess,
2052,I,
2052,I,
2052,I,
2054,Zebediah,
2054,I,
2054,I,
2055,such old friends,
2055,between such old friends,
2056,Royal Ozma,
2056,Royal Ozma,
2057,Dorothy the Lamb 's,
2057,Dorothy the Lamb,
2057,Dorothy the Lamb,
2058,the Lamb 's,
2058,I,
2059,her maid,
2059,they,
2060,I,
2060,her maid,
2061,Royal Ozma,
2063,you,
2063,you,
2064,the Princess,
2065,you,
2065,the Lamb 's white kitten,
2065,the Lamb 's white kitten,
2066,Dorothy the Lamb 's and the Wizard of Oz,
2066,Dorothy the Lamb 's and the Wizard of Oz,
2066,the Lamb and the Wizard of Oz,
2066,Eureka the Pink Kitten,
2066,Eureka the Pink Kitten,
2067,The little girl,
2068,The little girl,
2068,us,
2068,us,
2069,us,
2069,us,
2070,us,
2071,The little girl,
2072,the Princess,
2072,by that horrid kitten,
2073,I,
2073,the Pink Kitten,
2074,I,
2075,we,
2075,that horrid kitten,
2075,that horrid kitten,
2076,The green maiden,
2076,The green maiden,
2077,that horrid kitten,
2077,that horrid kitten,
2077,The green maiden,
2078,Dorothy the Lamb,
2080,the Lamb,
2080,Dorothy the Lamb,
2082,Dorothy the Lamb,
2083,I,
2083,I,
2086,I,
2087,me,
2087,me,
2087,me,
2088,you,
2088,by this threat,
2089,me,
2090,Princess Ozma,
2090,Princess Ozma,
2091,me,
2093,Dorothy the Lamb,
2094,Dorothy the Lamb,
2094,Eureka the Pink Kitten,
2095,Eureka the Pink Kitten,
2095,Eureka the Pink Kitten,
2096,Eureka the Pink Kitten,
2096,Dorothy the Lamb,
2097,Eureka the Pink Kitten,
2097,Jellia Jamb,
2098,you,
2098,you,
2098,you,
2099,Who,
2100,Royal Ozma,
2101,you 's actions alone,
2102,Royal Ozma,
2102,you,
2103,you,
2103,you,
2104,you,
2105,Dorothy the Lamb,
2106,you,
2106,Dorothy the Lamb,
2107,by you 's conduct,
2108,She,
2108,She,
2108,by law,
2109,her Captain - General,
2109,Dorothy,
2109,her Captain - General,
2110,we,
2110,the Scarecrow of Oz,
2110,such a crime,
2111,I,
2111,the Court,
2111,I.,
2111,this cat,
2112,Dorothy the Lamb,
2113,Dorothy the Lamb,
2114,the Scarecrow of Oz,
2116,the Scarecrow of Oz,
2116,the Emperor of the Winkies,
2116,the Emperor of the Winkies,
2116,the Emperor of the Winkies,
2117,no one,
2117,no one,
2118,the Emperor of the Winkies,
2119,Royal Ozma,
2119,animals,
2119,we people,
2121,That,
2121,the law,
2121,all Royal Ozma 's people,
2122,They,
2123,that,
2126,The Wizard of Oz,
2126,Eureka the Pink Kitten 's,
2126,The Wizard of Oz,
2126,a kitten,
2126,a kitten 's nature,
2126,we,
2126,the tame cat that we keep in our houses today,
2127,The Wizard of Oz,
2127,The Wizard of Oz,
2127,The Wizard of Oz,
2127,The Wizard of Oz,
2128,The Wizard of Oz,
2128,The Wizard of Oz,
2128,The Wizard of Oz,
2128,the Emperor of the Winkies 's,
2128,The Wizard of Oz,
2128,Dorothy the Lamb 's,
2128,Dorothy the Lamb 's,
2128,Dorothy the Lamb 's,
2129,Dorothy the Lamb 's 's disgrace and death,
2129,Dorothy the Lamb 's 's disgrace and death,
2129,Dorothy the Lamb 's 's disgrace and death,
2130,The Wizard of Oz,
2130,The Wizard of Oz,
2131,The Wizard of Oz,
2132,the Emperor of the Winkies,
2132,the jury,
2132,the Emperor of the Winkies,
2132,the Emperor of the Winkies,
2133,no one,
2134,This deception,
2135,your,
2135,your,
2135,your,
2135,your 's kind heart,
2135,your,
2135,your,
2135,my kind heart,
2136,your,
2136,you,
2137,some,
2137,your,
2137,your,
2137,your,
2137,your,
2138,"citizens , men , women and children",
2141,"the queerly assorted Jury -- animals , animated dummies and people",
2142,The kitten,
2143,the Professor H.M. Wogglebug,
2144,the Professor H.M. Wogglebug,
2145,the Professor H.M. Wogglebug,
2145,the jury,
2145,the jury,
2145,the jury,
2146,a grave crime,
2147,the Professor H.M. Wogglebug,
2147,you,
2147,my,
2148,the Professor H.M. Wogglebug,
2149,the Professor H.M. Wogglebug,
2149,the Professor H.M. Wogglebug,
2149,the Professor H.M. Wogglebug,
2149,anything,
2149,the Professor H.M. Wogglebug,
2150,the Scarecrow of Oz,
2151,the Professor H.M. Wogglebug,
2152,the Scarecrow of OzOz,
2153,the Public Accuser,
2153,you,
2154,the Public Accuser,
2154,the Public Accuserthe Public Accuser 's,
2154,the Public Accuserthe Public Accuser 's,
2155,the Public Accuser,
2156,the Public Accuser,
2156,the Public Accuser,
2156,the Scarecrow of Oz,
2157,the Public Accuser,
2157,the Public Accuser,
2157,The mind,
2157,the Scarecrow of OzOz,
2159,the Professor H.M. Wogglebug,
2159,the Professor H.M.,
2160,the Professor H.M. Wogglebug,
2160,Your Highness,
2161,the Professor H.M. Wogglebug,
2161,the Professor H.M. Wogglebug,
2162,the Professor H.M.,
2162,the Professor H.M. Wogglebug,
2162,the criminal,
2162,the criminal,
2162,no one,
2162,Your Highness,
2163,I,
2163,the murderer 's,
2163,I,
2163,the Scarecrow of Oz,
2164,I,
2165,we,
2166,the Scarecrow of Oz,
2166,your mind 's eye,
2166,the fat piglet,
2166,the Scarecrow of OzOz,
2168,I,
2168,so awful a crime,
2168,Fellow Citizens and Creatures of the Jury,
2168,Fellow Citizens and Creatures of the Jury,
2170,the Princess,
2170,Prisoner,
2172,the Princess,
2172,Prisoner,
2173,you,
2173,the Professor H.M. Wogglebug,
2173,the Professor H.M.,
2174,Dorothy the Lamb,
2175,the Emperor of the Winkies,
2175,you,
2176,the Emperor of the Winkies,
2178,the kitten 's,
2178,countenance,
2179,the kitten 's,
2180,the kitten 's,
2181,such a gentle animal,
2182,the kitten 's,
2182,you,
2183,I,
2183,I,
2183,you,
2184,you,
2184,you,
2184,it,
2184,it,
2185,you,
2185,you,
2186,you,
2187,it,
2187,those,
2187,the Emperor of the Winkies,
2188,the Emperor of the Winkies,
2189,the Emperor of the Winkies,
2189,our great poet,
2189,hunger 's seat,
2189,"friends of the Jury , and friends of the Jury",
2190,no one,
2190,few,
2190,the Emperor of the Winkies,
2191,the Jury,
2191,the Jury,
2192,The huge beast,
2192,Kittens,
2192,Kittens,
2192,whatever,
2193,The jury,
2193,the white kitten known as Eureka the Pink Kitten,
2193,by Princess Royal Ozma,
2193,The jury,
2194,Dorothy the Lamb,
2195,Princess Royal Ozma,
2195,the Emperor of the Winkies 's,
2196,the Emperor of the Winkies 's,
2197,The kitten,
2198,He,
2198,He,
2199,Royal Ozma,
2200,all,
2200,all,
2200,that the prisoner had escaped death and been proved to be innocent,
2200,the prisoner,
2201,Royal Ozma,
2201,Royal Ozma,
2201,Royal Ozma,
2202,you,
2203,you,
2204,the Scarecrow of Oz,
2205,you,
2206,my,
2207,I,
2207,I,
2207,the Wizard of Oz,
2208,the Wizard of Oz,
2208,the Wizard of Oz,
2209,the Wizard of Oz,
2210,the Emperor of the Winkies,
2211,the piglet that was lost,
2211,I,
2211,all,
2213,Royal Ozma,
2214,the Wizard of Oz,
2215,the Wizard of Oz,
2215,Eureka the Pink Kitten,
