sentence_index,agent,
1335,none of we,
1336,we,
1336,Woot the Wanderer,
1336,Woot the Wanderer,
1336,Woot the Wanderer,
1336,Woot the Wanderer,
1337,Woot the Wanderer,
1337,Woot the Wanderer,
1338,the door 's great hinges,
1338,Woot the Wanderer,
1339,his companions,
1339,slam,
1339,no one,
1342,the Scarecrow Bear,
1342,his companions,
1342,his companions,
1343,they,
1343,they,
1343,they,
1343,what danger,
1345,they,
1346,they,
1347,they,
1348,they,
1349,an immense woman,
1350,an immense woman,
1351,a great table at which sat an immense woman,
1351,they,
1351,they,
1351,an immense woman,
1352,an immense woman,
1352,an immense woman,
1352,an immense woman,
1352,an immense woman,
1352,an immense woman,
1353,they,
1354,You,
1354,I,
1355,I,
1355,I,
1357,You,
1357,You,
1357,I,
1357,I,
1357,I,
1358,Woot the Wanderer,
1358,they,
1359,the Giantess,
1359,they,
1360,they,
1360,anyone,
1360,the Scarecrow Bear,
1360,they,
1360,they,
1360,they 's boy friend,
1360,they,
1360,they,
1361,they,
1361,the Giantess,
1361,the Giantess,
1361,the Giantess,
1362,they,
1362,they,
1362,they,
1362,they,
1363,I,
1363,I,
1363,I,
1363,I,
1363,I,
1363,a way,
1364,Woot the Wanderer,
1364,Mr. Yoop 's wife,
1364,Mr.,
1365,Who,
1366,Woot the Wanderer,
1367,People,
1367,People who selfishly objected to Yoop 's,
1368,I,
1368,Yoop 's,
1368,Yoop 's,
1369,the little folks,
1369,the little folks,
1370,I,
1370,I,
1370,I 's husband,
1370,I 's husband,
1370,a giant,
1371,my husband,
1373,the people,
1373,Woot the Wanderer,
1374,I,
1374,I,
1374,a sudden laugh,
1374,the wobbly Scarecrow Bear,
1374,the wobbly Scarecrow Bear,
1375,I,
1375,I,
1375,I,
1375,the people,
1375,I,
1375,I,
1376,the people,
1376,the people,
1376,I,
1376,I,
1377,Woot the Wanderer,
1378,you,
1379,the Wanderer,
1380,The travelers,
1380,this statement,
1381,you,
1381,you,
1382,the Scarecrow Bear,
1382,the Scarecrow Bear,
1382,mixed brains,
1382,"the Scarecrow Bear , whose mixed brains had been working steadily",
1382,we,
1382,the woman,
1382,the woman,
1382,the woman,
1382,friends,
1382,friends,
1385,the woman,
1385,the woman,
1386,the woman,
1386,the woman,
1386,the Tin Woodman,
1388,the Giantess,
1389,Polly the Rainbow,
1390,The sun,
1390,the Giantess,
1390,the Giantess,
1392,I,
1392,she,
1392,she,
1392,we,
1393,she,
1393,she,
1394,"Woot the Wanderer , who had heard tales of she and was much interested in she",
1394,the Wanderer,
1395,she,
1395,she,
1397,"by this huge woman , who claimed to be a Yookoohoo",
1397,"by this huge woman , who claimed to be a Yookoohoo",
1397,this huge woman,
1398,the Scarecrow Bear,
1398,the Scarecrow Bear,
1398,this huge woman,
1398,this huge woman,
1398,this huge woman,
1399,"this huge woman , who claimed to be a Yookoohoo",
1399,this huge woman,
1400,a tin man,
1401,this huge woman,
1401,"this huge woman , who claimed to be a Yookoohoo",
1402,I,
1403,I,
1403,I,
1404,I,
1405,your,
1405,the Scarecrow Bear,
1405,a way,
1405,I,
1405,the Tin Woodman,
1405,I,
1406,the Scarecrow Bear,
1406,I,
1406,the Scarecrow Bear,
1407,he,
1407,We,
1407,who,
1408,who,
1409,who,
1409,who,
1409,powerful friends who will soon come to rescue us,
1409,she,
1409,she,
1410,This threat,
1411,you all,
1412,She,
1412,She,
1413,Both the Scarecrow Bear and the Tin Woodman,
1413,Both the Scarecrow Bear and the Tin Woodman,
1413,Both the Scarecrow Bear and the Tin Woodman,
1413,She,
1413,She,
1414,She,
1415,Both the Scarecrow Bear and the Tin Woodman,
1416,Both the Scarecrow Bear and the Tin Woodman,
1416,Both the Scarecrow Bear and the Tin Woodman,
1417,I,
1417,you,
1418,discontent,
1418,the greatest evil,
1419,I,
1419,I,
1419,Woot the Wanderer,
1420,I,
1421,I,
1421,I,
1422,you,
1422,you,
1423,you,
1423,you,
1424,she,
1426,she,
1427,She,
1427,She,
1427,She,
1427,She,
1428,The Scarecrow Bear,
1429,The Scarecrow Bear,
1429,She,
1429,She,
1430,The Scarecrow Bear,
1430,She,
1430,She,
1431,She,
1433,I,
1433,I,
1433,I,
1433,I,
1433,I,
1435,I,
1435,I,
1435,I,
1435,I,
1435,I,
1435,I,
1435,I,
1435,I,
1435,I,
1435,I,
1435,I,
1437,I,
1437,I.,
1437,the Tin Woodman,
1438,I,
1438,II,
1438,I,
1439,the Giantess,
1439,the Giantess,
1439,the Giantess,
1441,The Magic of a Yookoohoo Woot the Wanderer,
1441,the Scarecrow Bear and the Tin Woodman,
1441,by Mrs. Yoop 's powers,
1442,Mrs. Yoop 's,
1442,Mrs. Yoop 's,
1443,any witch,
1444,Mrs. Yoop 's,
1444,Mrs. Yoop 's,
1444,Mrs. Yoop 's,
1444,the Scarecrow Bear and the Tin Woodman,
1445,the Scarecrow Bear and the Tin Woodman,
1446,Mrs. Yoop,
1446,Mrs. Yoop,
1447,Mrs. Yoop,
1447,they,
1447,the Tin Woodman and the boy,
1448,Mrs. Yoop,
1448,they,
1449,the Tin Woodman,
1449,the Tin Woodman,
1449,the Tin Woodman,
1449,the Tin Woodman,
1450,The story,
1450,the big woman,
1450,who,
1450,the,
1451,Woot the Wanderer,
1452,The Giantess,
1452,Woot the Wanderer,
1452,The Giantess,
1452,The Giantess,
1452,The Giantess,
1453,wicked people,
1453,who,
1453,wicked people,
1453,wicked people,
1453,who,
1453,they,
1453,"my giant husband , Mr. Yoop",
1453,The Giantess,
1453,The Giantess,
1454,Royal Royal Ozma,
1454,The Giantess,
1454,Royal Royal Ozma,
1454,the Scarecrow Bear,
1454,no persons in the Land of Oz,
1454,Glinda the Sorceress and the little Wizard of Oz,
1455,The Giantess,
1455,The Giantess,
1456,I,
1456,I,
1456,a girl,
1457,the Tin Woodman,
1458,to injure we in any way,
1459,I,
1459,to you 's,
1459,I.,
1459,I.,
1459,I.,
1460,I,
1460,I,
1460,you,
1462,I,
1462,I,
1464,I,
1464,I,
1464,you,
1465,The Tin Woodman and the Scarecrow Bear,
1466,Woot the Woot the Wanderer,
1466,any danger,
1467,The big woman,
1467,Woot the Woot the Wanderer,
1467,Woot the Woot the Wanderer,
1467,Woot the Woot the Wanderer,
1468,Woot the Woot the Wanderer,
1468,Woot the Woot the Wanderer,
1468,Woot the Woot the Wanderer,
1469,Woot the Woot the Wanderer,
1470,the Scarecrow Bear,
1470,The Tin Woodman and the Scarecrow Bear,
1470,The Tin Woodman and the Scarecrow Bear,
1470,The Tin Woodman and the Scarecrow Bear,
1470,some hidden spring,
1470,some hidden spring,
1470,some hidden spring,
1470,The Tin Woodman and the Scarecrow Bear,
1471,Morning,
1471,a thump,
1472,the Giantess,
1472,the Giantess,
1473,the Giantess,
1473,the Giantess,
1473,the Giantess,
1474,the Giantess,
1476,the Giantess,
1476,the Giantess,
1476,the Giantess,
1477,you,
1478,the Giantess,
1479,you,
1479,you,
1480,the Giantess,
1480,the Giantess,
1481,the boy,
1482,the boy,
1482,the boy,
1482,the boy,
1483,Mrs. Yoop,
1483,Mrs. Yoop,
1484,Mrs. Yoop,
1484,Mrs. Yoop,
1485,Mrs. Yoop,
1485,Mrs. Yoop,
1485,Mrs. Yoop,
1486,you,
1487,you,
1489,you,
1489,you,
1490,you,
1490,you,
1490,you,
1490,the food in my knapsack,
1490,you,
1491,I,
1491,I,
1492,I,
1492,I,
1492,I,
1492,I,
1492,I,
1492,which,
1493,I,
1493,you three people,
1493,I,
1494,Woot the Wanderer,
1495,I,
1495,I,
1495,I,
1495,I,
1495,I,
1495,I,
1496,not one of your friends,
1497,your,
1498,Her 's words,
1498,Her,
1498,no pleadings,
1499,Her,
1499,your,
1499,Her,
1499,Her,
1499,Her,
1500,Her,
1501,you,
1501,the Scarecrow Bear,
1502,you,
1503,This Tin Woodman,
1503,you,
1504,you,
1504,you,
1507,He,
1508,by He is appearance,
1509,The Giantess,
1509,feathers,
1509,He,
1511,I,
1511,I,
1511,I,
1511,I,
1512,that,
1513,the Scarecrow Bear,
1513,I 's,
1514,the Scarecrow Bear,
1514,the Scarecrow Bear,
1514,the Scarecrow Bear,
1515,the Scarecrow Bear,
1515,the Scarecrow Bear,
1517,your,
1517,your,
1518,we,
1519,we,
1519,we,
1519,your,
1520,your,
1520,your,
1520,I,
1520,we,
1521,you,
1521,you,
1522,me,
1522,me,
1523,you,
1523,you,
1523,you,
1523,me,
1525,you,
1526,the dreadful finger,
1527,a small Scarecrow Bear of Oz,
1530,Woot the Wanderer,
1531,the Scarecrow Bear'shis form,
1531,a small Scarecrow Bear of Oz,
1531,a small Scarecrow Bear of Oz,
1534,my,
1535,The light,
1536,Woot the Wanderer,
1537,I,
1537,I,
1538,the Giantess,
1538,I,
1538,I,
1539,the Giantess,
1540,the Giantess,
1540,the Giantess,
1540,the boy,
1541,the Giantess,
1541,the Giantess,
1542,I,
1542,I,
1542,a Woot the Wanderer,
1543,Woot the Wanderer,
1543,the terrible magic finger,
1543,the terrible magic finger,
1544,Woot the Wanderer,
1544,changing,
1545,He,
1545,He,
1547,He,
1548,He,
1548,He,
1549,He,
1549,Giantess,
1551,her,
1551,her,
1554,His,
1555,he,
1556,Mrs. Yoop 's,
1556,Mrs. Yoop 's,
1557,Mrs. Yoop 's,
1559,Mrs. Yoop 's 's Tin Woodman,
1559,the Owl,
1560,I,
1560,I,
1560,I,
1560,I,
1562,I,
1562,I.,
1562,a stuffed Scarecrow Bear of Oz,
1562,I,
1562,a stuffed Scarecrow Bear of Oz,
1562,a stuffed Scarecrow Bear of Oz,
1562,a stuffed Scarecrow Bear of Oz,
1562,a stuffed Scarecrow Bear of Oz,
1562,I,
1562,I,
1563,I,
1563,I,
1563,I,
1564,Polychrome,
1564,Polychrome,
1564,Polychrome,
1565,I,
1565,I,
1565,I,
1565,you,
1566,I,
1566,I,
1567,I,
1567,Polychrome,
1567,I,
1568,We,
1568,the Scarecrow Bear,
1570,The bird,
1571,Mrs. Yoop,
1571,The bird,
1572,the Scarecrow Bear,
1572,The bird,
1573,I,
1575,the Canary,
1576,you,
1576,you,
1577,the Scarecrow Bear,
1577,you,
1577,you,
1578,She,
1578,She,
1579,She,
1579,She,
1580,She,
1581,you,
1582,you,
1582,us,
1583,you,
1584,you,
1584,you,
1586,"the Giantess , who seemed pleased to hear you talk , even though you complained",
1586,who,
1586,you,
1586,you,
1586,who,
1586,it,
1586,you,
1586,you,
1587,no magic on earth,
1587,no magic on earth,
1588,I,
1588,I,
1589,I,
1589,I,
1590,I,
1590,our friends,
1590,our friends,
1591,our friends,
1591,Mrs. Yoop,
1591,our friends,
1591,our friends,
1592,our friends,
1592,The Woot the Wanderer,
1592,The Woot the Wanderer,
1592,our friends,
1592,The Woot the Wanderer,
1592,The Woot the Wanderer,
1592,our friends,
1592,The Woot the Wanderer,
1592,our friends,
1593,the Polly the Rainbow,
1593,we,
1593,Mrs. Yoop,
1593,Mrs. Yoop,
1594,we,
1594,we,
1595,Woot the WandererWoot the Wanderer,
1595,Woot the WandererWoot the Wanderer,
1595,Woot the Wanderer 's command,
1595,Woot the Wanderer,
1596,You,
1596,you,
1596,the Polly the Rainbow,
1597,the Polly the Rainbow,
1597,the Tin Woodman,
1598,the Giantess,
1599,the Giantess,
1599,the Giantess,
1599,the Giantess,
1599,Polly the Rainbow Polly the Rainbow,
1600,Polly the Rainbow the Polly the Rainbow,
1600,the Giantess,
1600,the Magic Apron,
1600,nothing else,
1601,the Giantess,
1601,the Giantess,
1601,the Giantess,
1601,the Giantess,
1601,the Giantess,
1602,the Giantess,
1602,the door,
1603,I,
1604,I,
1604,I,
1604,I,
1604,I,
1605,we,
1605,we,
1605,we,
1606,I,
1606,II,
1607,I,
1607,the Owl,
1607,the Woot the Wanderer,
1607,the Woot the Wanderer,
1608,I,
1610,I,
1610,I,
1610,I,
1611,I,
1611,the bird,
1611,her,
1611,her,
1611,her,
1612,I,
1613,I,
1613,I,
1614,us all,
1614,I,
1615,I,
1615,I,
1616,the boy,
1616,the Giantess,
1617,They,
1618,she,
1619,she,
1619,she,
1620,The Woot the Wanderer,
1620,The Woot the Wanderer,
1620,she,
1621,This,
1621,she,
1621,she,
1621,she,
1623,The Owl and the Polly the Rainbow,
1623,The Owl and the Polly the Rainbow,
1623,neither the Giantess nor the Scarecrow of The Owl nor the Woot the Wanderer,
1623,The Owl and the Polly the Rainbow,
1623,The Owl and the Polly the Rainbow,
1624,the Giantess,
1624,the Giantess,
1624,the Giantess,
1624,the Giantess,
1624,the Giantess,
1625,the,
1625,the Woot the Wanderer and Scarecrow of The Owl and Owl,
1625,the Giantess,
1625,the cage,
1625,the Giantess,
1625,the Giantess,
1626,the Giantess,
1626,the Giantess,
1626,the Giantess,
1626,the Giantess,
1626,the Wanderer,
1627,the Giantess,
1627,the Giantess,
1627,the Giantess,
1627,the Giantess,
1627,the cage,
1628,she,
1628,she,
1628,she,
1629,Woot the Wanderer the Woot the Wanderer,
1629,Woot the Wanderer,
1629,she,
1630,Woot the Wanderer,
1630,Woot the Wanderer,
1630,Woot the Wanderer,
1632,Woot the Wanderer,
1632,Woot the Wanderer,
1632,just enough moonlight,
1632,Woot the Wanderer,
1633,Woot the Wanderer,
1633,Woot the Wanderer,
1633,the Wanderer,
1633,the Wanderer,
1633,Woot the Wanderer,
1634,A chair,
1635,him,
1635,him,
1635,him,
1636,him,
1636,him,
1636,for him 's monkey form,
1636,him,
1636,him,
1636,him,
1636,him,
1637,him,
1639,he,
1639,the door,
1639,Mrs. Yoop,
1640,he,
1640,he,
1640,the Giantess,
1640,the door,
1641,the Giantess,
1641,the Giantess,
1641,"The noise the Giantess made , pounding upon the door , and the Giantess 's yells of anger and dreadful threats of vengeance",
1641,he,
1642,the Tin Woodman,
1642,the Tin Woodman,
1642,he,
1643,by the Giantess,
1643,all our friends,
1643,all our friends,
1644,Polly the Rainbow the Canary,
1644,we,
1644,Mrs. Yoop,
1644,Mrs. Yoop,
1646,we,
1646,we,
1647,The Woot the Wanderer,
1647,The Woot the Wanderer,
1647,the bird - cage,
1648,the Tin Woodman,
1648,sound,
1650,the others,
1650,the ridge,
1650,the others,
1650,the ridge,
1650,the ridge,
1650,the others,
1651,I,
1651,I,
1651,Mrs. Yoop 's,
1651,Mrs. Yoop 's,
1651,by Mrs. Yoop 's 's enemies,
1652,the others,
1652,the others,
1653,no one,
1653,the Woot the Wanderer,
1654,We,
1655,Polly the Rainbow,
1656,her,
1657,the Woot the Wanderer,
1658,Polly the Rainbow,
1659,her,
1659,her,
1659,her,
1660,she,
1660,she,
1661,she,
1661,the little Scarecrow of Oz,
1662,the Tin Woodman,
1662,she,
1663,we,
1663,the Woot the Wanderer,
1663,we,
1663,she,
1664,the cruel yookoohoo,
1665,None,
1666,They,
1667,the Polly the Rainbow,
1667,the Polly the Rainbow,
1667,the Tin Woodman and the Scarecrow of Oz,
1668,the Woot the Wanderer,
1669,They,
1669,They,
1669,the Woot the Wanderer,
1669,the Scarecrow of Oz,
1670,your,
1670,my,
1672,my,
1673,my,
1673,my,
1674,my,
1675,she,
1675,she,
1676,them,
1676,the Polly the Rainbow,
1677,them,
1677,we,
1678,them,
1678,them,
1678,them,
1678,them,
1679,The Tin Owl,
1679,"The Tin Owl , which had guided them 's way during the night ,",
1679,the sunshine,
1679,The Tin Owl,
1679,The Tin Owl,
1679,"The Tin Owl , which had guided their way during the night",
1679,the little Scarecrow of Oz,
1679,The Tin Owl,
1680,the party,
1681,the party,
1681,The Polly the Rainbow,
1682,the Tin Woodman,
1682,the Tin Woodman,
1682,the party,
1683,Nimmie Amee,
1683,the Tin Woodman,
1684,the Scarecrow of Oz,
1685,feature,
1685,feature,
1686,"I , who was considered the handsomest Scarecrow Bear in the world",
1687,The cruel Giantess,
1687,The cruel Giantess,
1688,the Scarecrow of Oz,
1688,the Scarecrow of Oz,
1689,the Scarecrow of Oz,
1690,the Polly the Rainbow,
1690,the Polly the Rainbow,
1691,I,
1691,I,
1691,the Giantess,
1691,the Giantess,
1692,the Polly the Rainbow,
1692,the Polly the Rainbow,
1692,we,
1693,the Polly the Rainbow,
1693,the Polly the Rainbow,
1693,the Polly the Rainbow,
1693,the Giantess,
1693,even by the Giantess,
1693,the Polly the Rainbow,
1693,Glinda the Sorceress the Good Sorceress,
1694,I,
1694,Glinda the Sorceress the Good Sorceress,
1694,Glinda the Sorceress the Good Sorceress,
1695,the Little Brown Bear,
1695,us,
1696,you,
1697,us,
1697,us,
1697,Woot the Wanderer,
1698,us,
1699,us,
1699,Woot the Wanderer,
1700,They,
1700,an enormous jaguar,
1700,an enormous jaguar,
1700,by a tree - trunk,
1701,They,
1702,The Tin Woodman,
1702,The Tin Woodman,
1702,The Tin Woodman,
1702,The Tin Woodman,
1702,The Tin Woodman,
1703,the Woot the Wanderer,
1703,the Woot the Wanderer,
1704,an enormous jaguar,
1704,an enormous jaguar,
1704,which,
1704,an enormous jaguar,
1704,an enormous jaguar,
1704,an enormous jaguar,
1704,an enormous jaguar,
1705,You,
1705,You,
1706,You,
1707,the Jaguar,
1707,the Jaguar,
1708,the Jaguar,
1708,the Jaguar,
1708,the Jaguar,
1708,the Jaguar,
1709,YouOz,
1710,the Jaguar,
1712,the Jaguar,
1713,the Jaguar,
1714,the Jaguar,
1716,I,
1716,I,
1716,I,
1717,HeHe,
1717,He,
1717,He,
1717,jaguars,
1718,He,
1718,He,
1718,He,
1718,He,
1718,He,
1718,He,
1719,He,
1719,He,
1719,that,
1719,that,
1719,I,
1719,I,
1719,I,
1720,the Apron,
1720,The fact that the Apron had tripped him,
1720,him,
1720,him,
1720,cried,
1722,him him,
1722,him,
1722,the Jaguar 's,
1723,the Jaguar 's,
1723,the Jaguar 's,
1724,the Tin Woodman 's,
1724,the Tin Woodman 's,
1725,you,
1727,you,
1728,the Polly the Rainbow,
1728,him,
1728,a hungry beast,
1728,the Polly the Rainbow,
1728,the Polly the Rainbow,
1729,you,
1731,You,
1731,You,
1731,You,
1731,You,
1731,You,
1731,a breakfast,
1732,You,
1732,You,
1732,You,
1733,You,
1733,the Giantess,
1733,"Mrs. Yoop , the Giantess who transformed You",
1734,the Giantess,
1734,"Mrs. Yoop , the Giantess who transformed me",
1734,You,
1734,You,
1735,you,
1735,a magic breakfast,
1735,I,
1735,I.,
1736,I,
1736,I,
1737,"I. "" Rabbits",
1739,I,
1739,you,
1739,II,
1741,you,
1741,I,
1743,the beast,
1744,you,
1745,the beast,
1745,Polly the Rainbow,
1746,the beast,
1747,thing,
1747,Polly the Rainbow,
1748,you,
1748,me,
1748,me,
1749,mush - and - milk,
1750,me,
1750,me,
1751,the Bear Scarecrow,
1752,me,
1752,me,
1753,I,
1753,the Polly the Rainbow,
1753,I,
1753,I,
1754,I,
1754,the Scarecrow of Oz and the Owl and the Jaguar,
1755,the Scarecrow of OzOz,
1756,the Jaguar,
1756,the Jaguar,
1757,the Jaguar,
1757,the Jaguar,
1757,the Jaguar,
1757,the Jaguar,
1758,I,
1758,I,
1758,I,
1758,I,
1758,the magic breakfast,
1759,I,
1760,I,
1760,little Fairy,
1761,the Tin Woodman,
1761,the Tin Woodman,
1761,Polly the Rainbow,
1761,Polly the Rainbow,
1762,Polly the Rainbow,
1762,Polly the Rainbow,
1763,the Scarecrow Bear,
1764,The earth,
1766,a rocky floor,
1766,a rocky floor,
1766,a thump,
1767,The Woot the Wanderer,
1767,The Woot the Wanderer,
1768,by dozens of big round discs that looked like moons,
1768,big round discs,
1769,big round discs,
1769,He,
1769,He,
1769,by dozens of big round discs that looked like moons more carefully,
1769,dozens of big round discs,
1770,big round discs,
1771,enormous beasts,
1771,enormous beasts,
1772,enormous beasts,
1772,by dozens of big round discs that looked like moons,
1772,big round discs,
1775,the subdued light,
1776,Woot the Wanderer,
1776,their,
1776,the Wanderer,
1776,Woot the Wanderer,
1776,by the great Dragons that had been driven from the surface of the earth and were only allowed to come out once in a hundred years to search for food,
1776,that,
1777,Woot the Wanderer,
1778,Woot the Wanderer,
1779,one of the Dragons which was farthest away from Woot the Wanderer,
1780,"the greatest Dragon of all , who was just in front of Woot the Wanderer",
1781,a smaller Dragon beside the greatest Dragon of all,
1783,all the Dragons,
1783,the great one,
1784,my son,
1785,my son,
1786,my son,
1787,another Dragon,
1787,another Dragon,
1787,another Dragon,
1788,Children,
1789,I,
1789,I.,
1791,Woot the Wanderer,
1791,Woot the Wanderer,
1795,a child,
1796,the little Dragon,
1796,the little Dragon,
1796,me,
1797,the little Dragon,
1797,the big one,
1798,I.,
1798,Father,
1800,an old Dragon in the background,
1802,you,
1803,you,
1804,this strange little green beast,
1805,this strange little green beast,
1805,this strange little green beast,
1805,this strange little green beast,
1806,our,
1806,this strange little green beast,
1807,the Woot the Wanderer,
1808,the Woot the Wanderer,
1809,the great Dragon,
1810,the Woot the Wanderer,
1812,I,
1812,you,
1812,you,
1813,me,
1814,I.,
1814,To eat him,
1814,To eat him,
1815,me,
1815,me,
1815,me,
1815,me,
1815,me,
1815,a sheet of flame,
1815,Woot the Wanderer,
1816,the Wanderer,
1816,a Dragon,
1816,a Dragon,
1816,Woot the Wanderer,
1816,a Dragon,
1816,a Dragon,
1818,Woot the Wanderer,
1819,the great Chief Dragon,
1819,the great Chief Dragon,
1819,the,
1819,the,
1819,who,
1820,Woot the Wanderer,
1820,Woot the Wanderer,
1821,All the great beasts,
1821,the monkey,
1822,The littlest Dragon,
1822,The littlest Dragon,
1822,The littlest Dragon,
1822,the others,
1822,The littlest Dragon,
1822,The littlest Dragon,
1822,the others,
1822,The littlest Dragon,
1822,The littlest Dragon,
1822,the others,
1822,the others 's eyes,
1822,the others 's eyes,
1822,flames,
1823,the monkey,
1823,the monkey,
1823,the monkey,
1823,the others,
1824,the others,
1824,the monkey,
1825,of fear,
1825,the monkey,
1825,the monkey,
1825,the monkey,
1826,he,
1826,the Dragons,
1827,the Dragons,
1827,he,
1827,he,
1827,he,
1829,the Dragons,
1829,at the magic,
1829,the Dragons,
1829,the Dragons,
1829,the Dragons,
1830,he,
1830,he,
1830,he,
1831,He,
1832,"his former enemy , the Jaguar",
1832,the Jaguar,
1834,He,
1835,"his former enemy , the Jaguar",
1835,"his former enemy , the Jaguar",
1836,the Jaguar,
1836,the Jaguar,
1837,the Jaguar,
1837,even you,
1840,the Jaguar,
1840,even you,
1841,the Jaguar,
1841,Woot the Wanderer,
1841,Woot the Wanderer,
1841,the Wanderer,
1841,"the little Scarecrow of Oz , and the Tin Owl , and the Polly the Rainbow",
1841,"the little Scarecrow of Oz , and the Tin Owl , and the Polly the Rainbow",
1842,the little Scarecrow of Oz,
1842,Woot the Wanderer,
1842,Our,
1843,too many dangers,
1843,"Glinda , the Good Sorceress",
1844,the Tin Woodman,
1844,Our,
1845,the Tin Woodman,
1845,the Tin Woodman,
1845,the Tin Woodman,
1845,the Tin Woodman,
1845,the Tin Woodman 's friends,
1845,the Tin Woodman,
1845,the Tin Woodman,
1846,the Polly the Rainbow,
1846,the Polly the Rainbow,
1847,we,
1847,we,
1847,we,
1848,we,
1850,I,
1851,I,
1852,I,
1852,"to be obliged to go on all fours , when two legs are I 's proper walking equipment",
1852,I,
1852,equipment,
1852,I.,
1852,I,
1853,I 's body,
1854,the Tin Owl,
1855,the Tin Owl,
1855,the Tin Owl,
1856,I,
1856,I,
1857,I,
1857,I,
1858,they,
1858,blue tints,
1858,they,
1859,I,
1861,I,
1861,by a Munchkin farmer,
1861,I,
1862,me,
1863,"Woot the Wanderer , the Woot the Wanderer",
1864,the Woot the Wanderer,
1864,the Scarecrow Bear,
1865,"Woot the Wanderer , the Woot the Wanderer",
1867,the Scarecrow Bear,
1869,General Jinjur,
1869,General Jinjur,
1870,General Jinjur,
1870,General Jinjur,
1870,the Scarecrow Bear,
1871,Royal Ozma,
1872,General Jinjur,
1872,General Jinjur,
1873,They,
1873,General Jinjur,
1873,one,
1873,one,
1874,General Jinjur,
1874,my,
1874,the Giantess,
1874,by General Jinjur,
1875,I,
1875,the Giantess,
1875,my,
1876,General Jinjur,
1876,my,
1876,they,
1878,I,
1878,her,
1878,I,
1879,I,
1879,her,
1879,I,
1879,I,
1879,I,
1881,the Wanderer,
1883,They,
1883,They,
1883,by a form that barred They 's way,
1883,a form,
1884,a form,
1884,They,
1885,a form,
1885,a form that barred their way,
1886,a form,
1886,a form that barred their way,
1886,a form,
1886,all the legs,
1888,a dark blue coat,
1888,each pair of legs,
1889,I,
1889,II,
1890,This odd creature,
1890,This odd creature,
1890,This odd creature,
1891,This odd creature,
1891,This odd creature,
1892,you,
1892,the Scarecrow Bear,
1892,the Scarecrow Bear,
1894,you,
1895,you,
1895,you,
1895,anyone,
1896,you,
1897,I,
1897,I,
1897,I,
1897,something of the sort,
1898,I,
1898,I,
1898,I,
1898,I,
1900,I,
1900,I,
1900,I,
1900,I,
1900,I,
1901,you,
1904,you,
1904,you,
1905,I,
1905,youthem,
1906,I,
1906,I,
1906,I,
1906,"the witch , or fairy , or",
1906,"the witch , or fairy , or",
1906,"the witch , or fairy , or whatever she",
1906,"the witch , or fairy , or",
1906,"the witch , or fairy , or whatever she was",
1906,"the witch , or fairy , or whatever she was , who had given me the unlucky wish",
1907,I,
1907,"the witch , or fairy , or whatever she was",
1907,I,
1907,"the witch , or fairy , or whatever she was",
1907,I,
1908,I,
1908,the Tin Woodman,
1908,the Tin Woodman,
1908,I,
1909,I,
1909,I,
1909,"the witch , or fairy , or whatever",
1909,"the witch , or fairy , or",
1909,I,
1910,you,
1910,you,
1911,I,
1911,I,
1911,I,
1911,I,
1912,I,
1913,I,
1915,I,
1915,I,
1915,I,
1915,I,
1916,the Tin Woodman,
1917,Tommy Kwikstep,
1918,the transformed Emperor,
1919,I.,
1920,the witch,
1920,the witch,
1921,you,
1921,you,
1921,her,
1922,you,
1922,you,
1923,you,
1923,Polly the Rainbow Polly the Rainbow,
1924,you,
1925,Polly the Rainbow,
1925,Polly the Rainbow,
1925,Polly the Rainbow,
1925,Polly the Rainbow,
1926,he,
1926,he,
1927,you,
1927,the Scarecrow Bear,
1930,you,
1930,you,
1930,two The twenty - legged boy,
1930,you,
1932,I,
1932,I.,
1932,I,
1933,me,
1933,they,
1933,young fellow,
1934,Tommy Kwikstep,
1934,Woot the Wanderer,
1935,he,
1935,he,
1935,he,
1935,"the witch , or fairy , or whatever she was",
1936,he,
1936,he,
1936,he,
1936,he,
1937,he,
1937,I,
1937,"the witch , or fairy , or whatever she was",
1937,he,
1937,anyone,
1938,he,
1938,he,
1939,their,
1939,the first house,
1939,by the Scarecrow Bear,
1939,by General General Jinjur 's,
1939,their,
1939,the first house,
1940,they,
1942,bushes,
1944,they,
1945,the little Scarecrow of Oz,
1945,us,
1945,us,
1948,"my friend General Jinjur , who happens to be away from home",
1948,I,
1948,I.,
1949,yourself,
1949,the Scarecrow Bear,
1950,yourself,
1950,yourself,
1951,yourself,
1951,chair,
1952,The Polly the Rainbow,
1952,The Polly the Rainbow,
1953,The Polly the Rainbow,
1953,The Polly the Rainbow,
1954,She,
1954,She,
1954,She,
1955,I,
1956,the Owl,
1956,the Owl 's,
1956,the Owl 's,
1956,the Owl,
1956,the Owl,
1956,the Owl,
1957,the Wanderer,
1958,I.,
1958,the Owl,
1959,I,
1960,you,
1960,we,
1960,I,
1961,you,
1961,you,
1961,you,
1961,Mrs. Yoop,
1961,no power,
1961,no power,
1962,you,
1962,you 's own fairy magic,
1962,you,
1962,we Sky Fairies,
1963,Glinda the Sorceress or Royal Ozma,
1965,them,
1966,the Tin Woodman,
1966,the Tin Woodman,
1966,the Tin Woodman,
1966,you,
1966,you,
1966,you,
1966,you,
1967,Woot the Wanderer,
1968,the Wanderer,
1970,us,
1971,I,
1971,I,
1971,you,
1971,I 's friend the Miss Scraps Patches,
