sentence_index,agent,
1490,you,
1491,I,
1495,you,
1495,Dorothy the Lamb,
1496,he,
1496,he,
1497,you,
1497,Royal Ozma,
1497,Royal Ozma,
1498,we,
1499,he,
1499,he,
1499,he,
1501,We,
1501,she,
1501,they all,
1501,they all,
1502,The neat yellow houses of the Winkies,
1504,the farms,
1505,they all,
1505,the sparkling streams and rivulets,
1506,they,
1506,the shaggy man,
1506,a Magic Powder,
1506,the Emperor of the Winkies 's friend the Jack Pumpkinhead,
1507,by a crooked Sorcerer 's who lived in the mountains of the North Country,
1507,a crooked Sorcerer 's,
1508,A Wicked Witch named Mombi,
1508,a crooked Sorcerer 's,
1508,A Wicked Witch named Mombi,
1509,Royal Ozma,
1509,A Wicked Witch named Mombi,
1510,a crooked Sorcerer 's,
1510,a boy,
1510,man,
1510,this pumpkin - headed man,
1511,Mombi,
1511,Mombi,
1511,her Magic Powder of Life,
1512,Royal Ozma,
1512,Royal Ozma,
1512,Mombi,
1512,the pepper - box,
1512,Mombi,
1512,the pepper - box,
1513,they,
1513,they,
1514,the Pumpkinhead,
1515,"the shaggy man , much interested in this story",
1516,you,
1517,Royal Ozma,
1517,Royal Ozma,
1517,the Flying Gump,
1518,the shaggy man,
1519,I.,
1519,the crooked Sorcerer 's,
1520,an old woman named Dyna,
1521,an old woman named Dyna,
1521,"a relative -- an old woman named Dyna , who lives in the Emerald City",
1521,his 's,
1521,who,
1521,an old woman named Dyna,
1521,who,
1522,she,
1522,an old woman named Dyna,
1522,"a relative -- an old woman named Dyna , who lives in the Emerald City",
1523,an old woman named Dyna,
1523,an old woman,
1523,an old woman,
1523,who lives in the Emerald City,
1523,an old woman named Dyna,
1523,an,
1523,an old woman named Dyna,
1523,"a relative -- an old woman named Dyna , who lives in the Emerald City",
1524,an old woman named Dyna,
1524,"a relative -- an old woman named Dyna , who lives in the Emerald City",
1524,an old woman named Dyna,
1525,I,
1525,I,
1525,I,
1526,the Emperor of the Winkies,
1526,the old woman,
1526,the Powder in the bottle,
1526,the old woman,
1526,the old woman,
1527,the old woman,
1527,the old woman,
1527,the old woman,
1528,her bear rug,
1530,it,
1530,that,
1531,it,
1531,it,
1533,the old woman,
1533,the old woman,
1533,the old woman,
1533,it,
1533,it,
1534,I,
1534,Dyna,
1535,every one,
1535,the Emperor of the Winkies,
1536,the Emperor of the Winkies,
1537,the shaggy man,
1538,they,
1538,to be able to give they a good luncheon,
1538,the farmer and the farmer 's wife,
1539,The farm people,
1539,The farm people,
1539,The farm people,
1539,The farm people,
1540,They,
1540,They,
1541,the Tin Woodman,
1542,neither houses nor farms,
1543,They,
1543,the magnificent spires and splendid domes of the superb city,
1544,The shaggy man,
1544,The shaggy man,
1545,Polly the Rainbow,
1546,the Rainbow,
1547,Father,
1547,Father,
1547,Polly the Rainbow,
1548,Polly the Rainbow,
1550,Polly the Rainbow,
1550,Dorothy the Lamb,
1550,Dorothy the Lamb,
1550,Dorothy the,
1550,Dorothy the,
1550,the Lamb,
1551,the Lamb,
1552,Dorothy the Lamb,
1554,you,
1555,the Cowardly Lion,
1556,the Cowardly Lion,
1557,the Cowardly Lion,
1557,the Cowardly Lion,
1557,the Cowardly Lion,
1557,the Cowardly Lion 's mouth,
1557,the Cowardly Lion,
1558,Dorothy the Lamb,
1559,your Conscience,
1559,the Cowardly Lion,
1560,I,
1560,I,
1561,I,
1561,me,
1562,me,
1562,I,
1562,I,
1565,me,
1565,Polly the Rainbow the Rainbow,
1567,the Cowardly Lion,
1568,The Wizard of Oz,
1568,This,
1569,This,
1569,This,
1570,This,
1571,I,
1572,Dorothy the Lamb,
1573,this,
1573,this,
1573,the Lamb,
1573,this,
1574,this,
1574,Dorothy the Lamb,
1575,folks,
1576,Miss Polly,
1576,Miss Polly,
1577,the Emperor of the Winkies,
1578,Button - Bright,
1578,Dorothy the Lamb,
1578,Dorothy the Lamb,
1578,Dorothy the Lamb,
1578,Button - Bright,
1578,Button - Bright,
1578,the Lion and the Tiger,
1578,Button - Bright,
1578,Button - Bright,
1578,Button - Bright,
1578,Button - Bright,
1579,the shaggy man,
1580,Toto,
1580,Toto,
1580,Toto,
1580,the Lion,
1581,The little dog,
1581,the Hungry Hungry Tiger 's,
1582,Tik - tok and Billina,
1582,Tik - tok and Billina,
1582,Tik - tok and Billina,
1583,the beasts,
1584,by golden cords,
1584,by golden cords,
1585,by golden cords,
1586,Dorothy the Lamb,
1587,the Cowardly Lion,
1587,Royal Ozma,
1587,us,
1587,Royal Ozma,
1587,Royal Ozma,
1587,Dorothy the Lamb,
1588,Polly the Rainbow,
1588,Polly the Rainbow,
1589,Dorothy the Lamb,
1590,Dorothy the Lamb,
1590,Dorothy the Lamb,
1590,Royal Ozma,
1590,you,
1591,the Lamb,
1591,the Lamb,
1591,Aunt Them,
1592,you,
1593,you,
1594,I,
1594,I.,
1594,I,
1595,I and you and Button - Bright,
1595,the Lion,
1597,Button - Bright,
1597,Button - Bright,
1597,the Lamb ride,
1597,Button - Bright,
1598,the strides of the animals,
1598,every one,
1598,"the Winkies , Tik - tok ,",
1598,"the Winkies , Tik - tok ,",
1598,the shaggy man,
1599,The Yellow Hen,
1599,the animals,
1601,by a cheerful - looking little man who wore green spectacles over a cheerful - looking little man who wore green spectacles over his eyes 's eyes,
1601,little man,
1601,a cheerful - looking little man,
1601,little man,
1601,a cheerful - looking little man,
1602,Dorothy the Lamb,
1602,her friends,
1604,Polly the Rainbow,
1604,the wondrous beauty,
1604,The chariot,
1605,Button - Bright,
1606,Button - Bright,
1606,Button - Bright,
1606,Button - Bright,
1607,The shaggy man,
1608,the curbs,
1610,"many people on these walks -- men , women",
1610,"many people on these walks -- men , women",
1610,"for many people on these walks -- men , women and children -- all dressed in handsome garments of silk or satin or velvet , with beautiful jewels 's faces",
1611,"many people on these walks -- men , women and children -- all dressed in handsome garments of silk or satin or velvet , with beautiful jewels",
1611,The shaggy man,
1612,they,
1612,the Tin Woodman,
1612,the inhabitants,
1613,no one,
1613,the people of this fair city,
1613,the people of Oz,
1615,the shaggy man,
1616,the shaggy man,
1616,Royal Ozma,
1616,the shaggy man,
1617,even Button - Bright,
1617,even Button - Bright,
1618,even Button - Bright,
1618,a building so vast and noble and elegant that even Button - Bright guessed,
1619,them,
1619,even Button - Bright,
1620,Dorothy the Lamb,
1621,Polly the Rainbow,
1621,by a crowd of gorgeously dressed servants who bowed low as them mounted the marble steps,
1621,gorgeously dressed servants,
1621,them,
1623,Dorothy the Lamb,
1623,Dorothy the Lamb,
1624,the Lamb,
1625,"a pretty little maid with dark hair and eyes , dressed all in green embroidered with silver demurely , for a pretty little maid with dark hair and eyes , dressed all in green embroidered with silver was Royal Royal Ozma 's favorite attendant",
1626,Royal Royal Ozma,
1626,Dorothy the Lamb,
1627,you and you 's friends,
1630,the Scarecrow of Oz,
1630,Jellia Jamb,
1631,the Scarecrow of Oz,
1632,the chariot,
1632,Billina,
1632,Billina,
1634,Jellia Jamb,
1635,the shaggy man,
1636,Dorothy the Lamb,
1636,the shaggy man 's,
1636,the shaggy man,
1637,Dorothy the Lamb,
1637,him,
1637,him,
1638,Tik - tok,
1638,the Emperor of the Winkies,
1638,the Emperor of the Winkies,
1638,these two,
1638,these two,
1639,Dorothy the Lamb,
1639,Dorothy the Lamb,
1639,several servants,
1639,several servants,
1639,the Lamb,
1639,she,
1640,Dorothy the Lamb,
1640,Jellia Jamb Jellia Jamb herself,
1641,him,
1643,people,
1643,He,
1644,the others,
1644,He,
1644,He,
1644,one of the splendidly dressed servants of the Princess Royal Ozma,
1644,one of the splendidly dressed servants of the Princess Royal Ozma,
1644,"one of them , He",
1645,He,
1645,He,
1646,He,
1648,they,
1649,the servant,
1649,the servant,
1649,opening a carved doorway,
1649,our Royal Ozma,
1650,I,
1650,I,
1650,I,
1651,the servant,
1651,I,
1652,you,
1652,you,
1653,you,
1654,you,
1654,you,
1654,you,
1655,you,
1655,you 's good fortune,
1655,you 's good fortune,
1655,you,
1657,he,
1658,he,
1658,he,
1659,fountain,
1659,a table,
1659,he,
1660,he,
1660,he,
1660,a bedroom,
1660,he,
1661,the coverlet,
1662,closets,
1662,closets,
1662,a large room,
1662,white marble steps,
1662,white marble steps,
1663,a large room,
1663,white marble steps,
1664,the shaggy man,
1665,the shaggy man,
1665,the shaggy man,
1666,the shaggy man,
1666,the shaggy man,
1667,he,
1667,he,
1667,he,
1667,he,
1667,he,
1668,he,
1668,he,
1669,he,
1669,he,
1672,"Shaggy creamy stockings of silk , and shaggy slippers of rose leather with ruby buckles",
1672,his,
1673,his,
1673,his,
1673,by the brilliance of the rich jewels a mother - of - pearl chest decorated with delicate silver vines and flowers of clustered rubies contained,
1673,delicate silver vines and flowers of clustered rubies,
1674,his,
1675,his hair and whiskers,
1675,his,
1675,his,
1675,his,
1675,the Royal Princess,
1676,he,
1676,he,
1677,Dorothy the Lamb,
1677,Dorothy the Lamb,
1677,little Button - Bright,
1678,the Lamb,
1678,the lovely Princess Royal Ozma,
1678,little Button - Bright,
1679,The royal historians of Oz,
1679,"The royal historians of Oz , who are fine writers and know any number of big words",
1679,"The royal historians of Oz , who are fine writers and know any number of big words",
1680,I,
1680,I,
1680,the lovely Princess Royal Ozma 's loveliness,
1681,face,
1681,by those who know that no other ruler in all the world can ever hope to equal the gracious charm of Royal Ozma 's 's manner,
1681,those,
1681,no other ruler in all the world,
1681,no other ruler in all the world,
1682,Everything about Royal Ozma 's,
1682,Royal Ozma 's,
1683,Dorothy the Lamb,
1683,Dorothy the Lamb,
1683,Dorothy the Lamb,
1683,Toto,
1683,Button - Bright,
1683,Button - Bright,
1684,Royal Ozma 's,
1684,Royal Ozma 's,
1685,"Royal Ozma 's , Royal Ozma 's 's pretty eyes dancing with merriment",
1685,"Royal Ozma 's , Royal Ozma 's 's pretty eyes",
1686,Dorothy the Lamb,
1686,the Lamb,
1687,the Lamb,
1687,the Princess,
1688,Dorothy the Lamb,
1688,Dorothy the Lamb,
1689,the Princess,
1689,the Princess,
1689,the Princess,
1689,the Princess,
1689,the Princess,
1690,the Scoodlers,
1690,Dorothy the Lamb,
1691,the shaggy man,
1691,I,
1692,I,
1692,Dorothy the Lamb,
1693,I,
1693,you,
1694,I,
1696,Dorothy the Lamb,
1696,Dorothy the Lamb,
1696,Dorothy the Lamb,
1696,you,
1697,you,
1697,you,
1697,it,
1698,you,
1698,you,
1698,Button - Bright,
1699,the Allegro da Capo,
1700,you,
1701,I,
1701,I,
1704,my,
1704,my have an idea Button - Bright,
1705,Polly the Rainbow,
1705,my rose,
1706,I,
1706,I,
1706,Polly the Rainbow,
1706,Polly the Rainbow 's own dainty beauty,
1707,"a dried - up , little , old man",
1707,"a dried - up , little , old man",
1707,clothed all in black,
1709,The Wizard of Oz,
1709,The Wizard of Oz,
1710,Dorothy the Lamb,
1710,Dorothy the Lamb,
1710,Dorothy the Lamb,
1711,Button - Bright,
1711,Royal Ozma 's,
1711,Royal Ozma 's,
1711,Royal Ozma 's,
1712,Dorothy the Lamb,
1712,Dorothy the Lamb,
1712,Dorothy the Lamb,
1713,the Princess,
1714,him,
1715,him,
1715,him,
1715,him,
1716,Dorothy the Lamb,
1718,you,
1718,the Eskimo,
1719,you,
1720,you,
1720,you,
1720,you,
1720,you,
1721,you,
1721,Royal Ozma,
1722,no one,
1722,no one,
1722,me,
1722,me,
1723,by a girl in Butterfield who was loved too much,
1723,the young men,
1723,a girl in Butterfield who was loved too much,
1724,me,
1724,only one young man,
1724,only one young man,
1724,a girl in Butterfield,
1724,a girl in Butterfield,
1725,me,
1725,the Princess,
1726,me,
1726,to be loved,
1726,Dorothy the Lamb,
1726,me,
1726,me,
1727,I,
1728,she,
1729,I,
1729,I,
1729,Dorothy the Lamb,
1730,every one,
1730,the Wizard of Oz,
1731,Button - Bright,
1732,the boy,
1733,the boy,
1733,the lovely Princess Royal Ozma,
1734,All the lovely Princess Royal Ozma 's people,
1734,the lovely Princess Royal Ozma,
1734,the lovely Princess Royal Ozma,
1734,we,
1734,whoever,
1734,whoever,
1734,whoever shall enter or leave the gates of the Emerald City,
1735,the boy,
1735,the boy,
1736,Those assembled,
1736,you,
1736,the lovely Princess Royal Ozma,
1736,the Wizard of Oz Oz,
1737,The Wizard of Oz,
1737,The Wizard of Oz,
1738,One,
1738,the others,
1738,the others,
1738,the others,
1738,the others,
1739,The Wizard of Oz,
1739,eight tiny white piglets,
1739,Polly the Rainbow,
1739,Polly the Rainbow,
1740,the company,
1741,Royal Ozma,
1741,you,
1741,Royal Ozma,
1743,I,
1743,I,
1744,Royal Ozma,
1745,the Scarecrow of Oz,
1745,the Scarecrow of Oz,
1746,I,
1746,I,
1747,Dorothy the Lamb,
1747,Polly the Rainbow and the shaggy man,
1748,Toto,
1748,the little party,
1749,her and Button - Bright,
1749,her and Button - Bright,
1749,Button - Bright,
1749,a brass band,
1749,her and Button - Bright,
1750,the balcony,
1751,her and Button - Bright,
1751,her and Button - Bright,
1751,a band of musicians,
1751,the people of the City,
1751,the people of the City,
1751,the people of the Emerald City,
1752,Dorothy the Lamb,
1752,Dorothy the Lamb,
1752,they,
1752,Dorothy the Lamb,
1752,the famous Scarecrow of Oz,
1752,a wooden Saw - Horse,
1752,a wooden Saw - Horse,
1753,a wooden Saw - Horse,
1753,a wooden Saw - Horse,
1754,the famous Scarecrow of Oz,
1754,the famous Scarecrow of Oz,
1754,the famous Scarecrow of Oz,
1754,the famous Scarecrow of Oz,
1755,the famous Scarecrow of Oz,
1755,the famous Scarecrow of Oz,
1755,the band,
1755,the band,
1755,the band,
1756,Dorothy the Lamb and,
1756,Dorothy the Lamb and Dorothy the Lamb 's friends,
1756,the famous Scarecrow of Oz,
1756,the famous Scarecrow of Oz,
1757,"The shaggy man , Button - Bright , and Polly the Rainbow",
1759,Dorothy the Lamb,
1760,"this celebrated person , who was acknowledged to be the most popular and most beloved man in all the Land of Oz",
1760,"by the Munchkin farmer who first made this celebrated person , who was acknowledged to be the most popular and most beloved man in all the Land of Oz",
1760,the Munchkin farmer,
1761,you,
1761,"this celebrated person , who was acknowledged to be the most popular and most beloved man in all the Land of Oz 's complexion",
1761,"this celebrated person , who was acknowledged to be the most popular and most beloved man in all the Land of Oz 's complexion",
1761,"this celebrated person , who was acknowledged to be the most popular and most beloved man in all the Land of Oz",
1762,I,
1762,I,
1763,I,
1764,I,
1765,I,
1766,Dorothy the Lamb,
1767,by I,
1768,The shaggy man,
1769,Jellia Jamb,
1769,Royal Ozma,
1769,Princess Dorothy the Lamb,
1770,Royal Ozma,
1770,Royal Ozma,
1770,Princess Dorothy the Lamb,
1771,Princess Dorothy the Lamb,
1771,Princess Dorothy the Lamb,
1771,Princess Dorothy the Lamb,
1774,the Lamb,
1775,"the Scarecrow of Oz , who was near the little boy",
1776,the little boy,
1776,Dorothy the Lamb,
1777,the little boy,
1778,Papa,
1778,mama,
1778,I.,
1778,the Scarecrow of Oz,
1779,I.,
1779,the Scarecrow of OzOz,
1781,you,
1781,you,
1781,the Scarecrow of Oz,
1782,you,
1783,the Scarecrow of Oz Oz,
1784,the Scarecrow of Oz,
1784,you,
1787,your papa,
1787,your papa,
1788,your,
1788,your,
1789,Jack Pumpkinhead,
1789,Jack Pumpkinhead,
1791,Jellia Jamb,
1795,"a tall , beautiful woman clothed in a splendid trailing gown , trimmed with exquisite lace as fine as cobweb",
1795,"a tall , beautiful woman clothed in a splendid trailing gown , trimmed with exquisite lace as fine as cobweb",
1795,"a tall , beautiful woman clothed in a splendid trailing gown , trimmed with exquisite lace as fine as cobweb",
1795,Jellia Jamb,
1795,Jellia Jamb,
1796,"the "" H. M. """,
1796,"the "" T.E. """,
1797,"Mr. H. M. Professor H.M. Wogglebug , T.E.",
1798,"Mr. H. M. Professor H.M. Wogglebug , T.E.",
1798,"Mr. H. M. Professor H.M. Wogglebug , T.E.",
1798,the Scarecrow of Oz,
1799,them,
1801,a servant,
1801,a servant,
1801,a servant,
1801,Billina and Billina 's ten fluffy chicks,
1802,Billina,
1802,Dorothy the Lamb,
1802,Dorothy the Lamb,
1802,Dorothy the Lamb,
1803,Billina,
1803,a tiny gold chain,
1804,Billina,
1805,Dorothy the Lamb,
1805,Dorothy the Lamb,
1806,my,
1806,my,
1806,all my 's chickens,
1809,my,
1809,my chickens,
1810,all my chickens,
1810,all my chickens,
1810,all my chickens,
1811,Billina,
1811,Tik - tok,
1812,Tik - tok,
1813,I,
1815,the Emperor of the Winkies,
1817,Dorothy the Lamb,
1817,Dorothy the Lamb,
1817,the playing of the royal band outside the palace,
1818,they,
1818,the High Chamberlain,
1818,the High Chamberlain,
1818,distinguished guests,
1820,a gingerbread man neatly formed and baked to a lovely brown tint,
1820,a gingerbread man neatly formed and baked to a lovely brown tint,
1821,a gingerbread man,
1822,blue eyes,
1823,"a child with flaxen hair and merry blue eyes , dressed in white pajamas , with sandals on the soles of its pretty bare feet",
1823,"a child with flaxen hair and merry blue eyes , dressed in white pajamas , with sandals on the soles of its pretty bare feet",
1823,"a child with flaxen hair and merry blue eyes , dressed in white pajamas , with sandals on the soles of its pretty bare feet",
1823,eyes,
1824,blue eyes,
1824,a big rubber bear,
1825,a big rubber bear,
1825,a big rubber bear 's body,
1827,Royal Ozma 's High Chamberlain,
1827,Royal Ozma 's High Chamberlain,
1829,the new arrivals,
1829,Dorothy the Lamb,
1829,Dorothy the Lamb,
1830,the assembled company,
1830,the assembled company,
1830,the new arrivals,
1831,"the Head Boolywag of his Majesty , known as Chick the Cherub",
1832,Dorothy the Lamb,
1833,Button - Bright,
1835,the rubber bear,
1835,the rubber bear,
1836,Button - Bright,
1837,Chick the Cherub,
1838,I,
1838,I,
1839,We,
1839,the Scarecrow of Oz,
1840,they,
1841,the Yellow Hen,
1842,I,
1842,My chicks,
1842,My,
1843,I,
1843,My chicks,
1844,The Incubator,
1844,you,
1845,King Gingerbread Man,
1846,by Dorothy the Lamb,
1846,by the High Chamberlain,
1847,the visitors from Hiland and Loland,
1847,the palace,
1847,the visitors from Hiland and Loland,
1847,the High Chamberlain,
1849,A dozen crooked Knooks,
1850,A dozen crooked Knooks,
1851,all present,
1851,the High Chamberlain,
1851,the High Chamberlain,
1852,the High Chamberlain,
1854,his,
1854,his,
1855,eyes,
1858,his,
1858,his,
1859,his,
1859,the Princess Royal Ozma,
1859,the Princess Royal Ozma,
1859,the Princess Royal Ozma,
1860,his,
1860,his,
1862,I,
1862,I,
1862,I,
1864,you,
1864,Dorothy the Lamb,
1866,I,
1867,I,
1867,the girl,
1869,the girl,
1869,Who else,
1870,his,
1871,We,
1871,she,
1872,Santa Claus,
1872,Santa Claus,
1872,Santa Claus,
1872,Santa Claus,
1873,Santa Claus,
1873,Santa Claus,
1873,the Wizard of Oz of Oz,
1873,the Wizard of Oz of Oz 's,
1874,Santa Claus,
1874,Santa Claus,
1875,Santa Claus,
1875,Santa Claus,
1876,I,
1876,I,
1876,your father,
1876,the little maid,
1877,we,
1877,the old gentleman,
1877,the old gentleman,
1877,the old gentleman,
1878,the old gentleman,
1878,the old gentleman,
1878,I,
1878,Royal Ozma,
1878,the old gentleman,
1880,Dorothy the Lamb,
1882,Dorothy the Lamb,
1882,the merry fellows,
1883,Dorothy the Lamb,
1884,I,
1884,I,
1884,I,
1884,I,
1884,"these crooked Knooks , whom I love",
1884,I,
1885,It,
1885,all,
1886,I,
1886,I,
1886,I,
1887,my,
1887,my,
1887,my,
1887,my,
1887,my,
1887,my,
1888,my,
1888,my,
1888,my,
1888,Royal Ozma,
1888,Royal Ozma,
1888,my,
1889,Polly the Rainbow,
1890,I,
1890,I,
1891,them,
1891,them,
1892,they,
1892,the Saw - Horse,
1893,the band,
1893,the High Chamberlain,
1894,they,
1894,they,
1894,they,
1896,blue eyes,
1897,two,
1897,two,
1898,four wooden soldiers,
1898,a fat little man,
1898,a fat little man,
1898,he,
1898,he,
1899,a fat little man,
1899,he,
1899,a fat little man,
1899,he,
1899,"who attracted attention at once , although he seemed modest and retiring was made of candy , and carried",
1899,"who attracted attention at once , although he seemed modest and retiring was made of candy , and carried",
1899,"a fat little man who attracted attention at once , although he seemed modest and retiring",
1899,a fat little man,
1899,he,
1899,a fat little man,
1899,he,
1899,a fat little man,
1899,he,
1899,a fat little man who attracted attention at once,
1899,a fat little man who attracted attention at once,
1899,although he seemed modest and retiring,
1900,The High Chamberlain,
1900,Dorothy the Lamb,
1900,one of him 's thumbs,
1900,by some one who was fond of candy,
1900,one,
1901,The wax doll Queen,
1901,The wax doll Queen,
1901,greetings,
1901,The wax doll Queen,
1902,The wax doll Queen,
1902,one of the wooden soldiers,
1903,him,
1903,him,
1903,him,
1903,him,
1903,him,
1903,him,
1904,Button - Bright,
1904,him,
1905,The Braided Man,
1905,The Braided Man,
1906,The Braided Man,
1907,The Braided Man,
1907,The Braided Man,
1907,The Braided Man,
1907,the Princess Royal Ozma 's,
1907,The Braided Man,
1908,I,
1908,the Wizard of Oz,
1908,the Wizard of Oz,
1908,The Braided Man,
1908,The Braided Man,
1909,The band,
1911,her and her 's people,
1911,the Roquat of the Rocks,
1912,Dorothy the Lamb,
1912,all the visitors,
1913,all the visitors,
1913,you,
1913,her and her people,
1914,the Queen and her train,
1914,the band,
1914,the band,
1914,the band,
1914,the Queen and her train,
1914,young King Evardo,
1915,King Renard the Fourth of Foxville,
1916,King Renard the Fourth of Foxville,
1916,King Renard the Fourth of Foxville,
1917,King Renard the Fourth of Foxville,
1917,Dorothy the Lamb,
1917,King Renard the Fourth of Foxville all King Renard the Fourth of Foxville 's life,
1918,King Renard the Fourth of Foxville,
1918,King Renard the Fourth of Foxville,
1918,he,
1918,he,
1918,Foxville,
1918,Foxville,
1918,Foxville,
1918,King,
1918,King Renard the Fourth of Foxville,
1919,the blasts of bugles and clatter of drums and cymbals,
1919,the High Chamberlain,
1919,the High Chamberlain,
1919,the High Chamberlain,
1922,the Lamb 's companions,
1922,the exquisite beauty of Queen Queen Zixi of Ix,
1922,the Lamb and her companions,
1922,Dorothy the Lamb and her companions,
1923,Dorothy the Lamb,
1923,the Wizard of Oz,
1923,Queen Queen Zixi of Ix,
1923,Queen Queen Zixi of Ix,
1924,"King King Bud of Noland and his dainty fair - haired sister , the Princess Fluff",
1924,"King King Bud of Noland and his dainty fair - haired sister , the Princess Fluff",
1925,They,
1926,Dorothy the Lamb and Polly the Rainbow,
1926,Dorothy the Lamb and Polly the Rainbow,
1926,Button - Bright,
1926,Button - Bright,
1926,little King King Bud,
1927,the royal guests,
1927,the royal guests,
1927,the royal guests,
1927,by a troop of maidens led by Jellia Jamb,
1927,by Jellia Jamb,
1927,little King King Bud and the Princess Fluff,
1928,Ozma,
1928,Dorothy the Lamb,
1929,Dorothy the Lamb,
1929,Button - Bright,
1929,Button - Bright,
1930,we,
1930,we,
1930,the girl,
1931,I.,
1931,I,
1931,I,
1932,Tik - tok,
1932,the Emperor of the Winkies,
1932,our friend the Scarecrow of Oz,
1933,"My , from My 's corner",
1934,I,
1934,you four,
1934,I,
1934,I,
1936,the Scarecrow of Oz,
1939,We,
1939,We,
1941,I,
1941,I,
1942,any of the company,
1944,"Gingerbread Man , Queen Queen Zixi of Ix , King King Bud , the Queen of Ev and the Queen of Ev 's son Evardo , and the Queen of Merryland",
1948,a low rail,
1948,the Yellow Hen,
1948,the Yellow Hen,
1949,they,
1952,The splendid costumes of those at the three tables,
1952,display,
1952,no one present,
1952,which,
1953,a balcony,
1953,an orchestra of five hundred pieces,
1953,an orchestra of five hundred pieces,
1955,she,
1955,the lovely Princess,
1955,a way,
1955,a way,
1957,Santa Claus,
1957,Santa Claus,
1957,she,
1957,Santa Claus,
1957,every one present,
1958,by those who were made so those who were made so they could drink at all could drink at all,
1958,they,
1958,so they could drink at,
1958,those,
1958,those who could not drink,
1958,those,
1958,those,
1959,All,
1959,the servants of she,
1959,the servants of she,
1962,the,
1962,the Scarecrow,
1962,the Queen of Merryland,
1962,"Several present , such as the Candy Man , the Rubber Bear , Tik - tok , and the Scarecrow",
1962,those,
1963,The Professor H.M. Wogglebug,
1963,by the company,
1964,The Wizard of Oz,
1964,The Wizard of Oz,
1964,Dorothy the Lamb,
1964,the nine tiny piglets,
1964,the nine tiny piglets,
1964,the orchestra,
1965,This,
1965,"Polly the Rainbow , whose hunger had been easily satisfied",
1966,the people,
1966,the animals,
1966,Billina,
1966,the Donkey King,
1967,Johnny Dooit,
1967,Johnny Dooit,
1967,Johnny Dooit,
1967,Johnny Dooit,
1967,the Emperor of the Winkies,
1967,every one,
1967,the wooden soldiers from Merryland,
1967,the Ryls and Knooks,
1967,the Rubber Bear,
1968,everybody,
1969,Button - Bright,
1969,Button - Bright,
1969,Button - Bright,
1970,they,
1970,they,
1971,"A clear , perfect day , with a gentle breeze and a sunny sky",
1972,crowds of people,
1973,the streets,
1973,"with men , women , and children",
1975,"a thousand young girls -- the prettiest in the land -- dressed in white muslin , with green sashes and hair ribbons",
1976,a thousand young girls -- the prettiest in the land,
1976,a thousand young girls,
1977,"the Emperor of the Winkies , the Monarch of the Munchkins , the King of the Quadlings and the Sovereign of the Gillikins",
1978,the the Emerald City Cornet Band,
1980,soldiers,
1980,soldiers,
1980,an officer,
1980,an officer,
1981,the people,
1981,the people,
1981,the Royal Princess Royal Ozma 's people,
1982,the Royal Princess Royal Ozma,
1982,the Royal Princess Royal Ozma,
1982,the Royal Princess Royal Ozma,
1982,the Royal Princess Royal Ozma,
1983,Blue Bear Rug,
1983,by old Dyna,
1983,nothing but the skin,
1984,the Royal Princess Royal Ozma,
1984,the Royal Princess Royal Ozma,
1985,Following the Princess,
1985,"her two enormous beasts , the Cowardly Lion and the Hungry Tiger",
1986,by the people of Oz,
1986,the invited guests,
1986,the invited guests,
1986,who,
1986,the invited guests,
1987,he,
1987,he,
1987,Santa Claus,
1987,Santa Claus,
1988,he,
1988,Santa Claus,
1988,"Santa Claus , who , because he was fat and not used to walking , rode the wonderful Saw - Horse",
1988,he,
1988,Santa Claus,
1988,he,
1988,he,
1988,the,
1988,the,
1988,Santa Claus,
1988,the wonderful Saw - Horse,
1988,he,
1988,Santa Claus,
1989,he,
1989,Santa Claus,
1989,Santa Claus,
1989,Santa Claus,
1989,Knooks,
1989,he,
1989,he,
1989,Santa Claus,
1990,the rubber bear named Rubber Bear,
1990,by the Queen of Merryland 's wooden soldiers,
1990,Gingerbread Man,
1990,Gingerbread Man,
1990,Johnny Dooit,
1990,Gingerbread Man and the Cherub,
1990,Johnny Dooit,
1990,Johnny Dooit,
1990,Johnny Dooit,
1991,by the people,
1991,those,
1992,Dorothy the Lamb,
1992,by all,
1993,the people,
1993,the people,
1994,The shaggy man in The shaggy man in his shaggy new suit 's shaggy new suit,
1995,regular steps,
1997,she,
1997,she,
1997,she,
1997,they,
1997,she,
1997,she,
1997,she,
1997,they,
1997,they,
1997,they,
1997,them,
1998,Another band,
1998,Another band,
1998,Another band,
1999,all the people,
1999,all the people,
2000,those,
2001,those,
2002,those,
2002,who,
2002,those,
2002,all the spectators,
2003,The Wizard of Oz,
2004,those,
2004,those,
2004,The Wizard of Oz,
2005,He,
2005,He,
2005,a dozen or so of them,
2006,He,
2006,the Scarecrow of Oz,
2006,a sword - swallowing act,
2007,He,
2007,He,
2007,He,
2007,the eye,
2007,he,
2007,the eye,
2007,blade,
2008,the Sorceress 's magic,
2008,the Sorceress 's magic,
2008,the Sorceress 's magic,
2008,the servants,
2008,the servants,
2009,"Rubber Bear , the rubber bear",
2009,"Rubber Bear , the rubber bear",
2009,"Rubber Bear , the rubber bear",
2010,He,
2011,He,
2011,He,
2011,Glinda the Sorceress,
2012,Glinda the Sorceress,
2012,Glinda the Sorceress,
2012,ten little girls,
2013,Johnny Dooit Dooit,
2013,Johnny Dooit Dooit,
2013,machine,
