sentence_index,agent,,,,,
2435,by Roquat of the Rocks,,,,,
2437,me,,,,,
2439,The Citizen,,,,,
2440,you,,,,,
2441,The Citizen,,,,,
2443,Tik - Tok,,,,,
2447,Queen Ann Soforth,,,,,
2448,Shaggy Man,,,,,
2448,Shaggy Man,,,,,
2449,Polly the Rainbow,,,,,
2449,Jo Files,,,,,
2450,the name of the great Great Jinjin,,,,,
2450,the officers,,,,,
2450,the officers,,,,,
2450,every one,,,,,
2451,at seeing Betsy Bobbin 's companions so disturbed,,,,,
2451,Betsy Bobbin,,,,,
2451,Betsy Bobbin,,,,,
2452,at the discovery,,,,,
2453,Only Tik - Tok,,,,,
2453,you,,,,,
2454,I,,,,,
2454,"I. The Private Citizen -- otherwise known as Tititi - Hoochoo , the Great Jinjin --",,,,,
2454,"The Private Citizen -- otherwise known as Tititi - Hoochoo , the Great Jinjin --",,,,,
2455,"The Private Citizen -- otherwise known as Tititi - Hoochoo , the Great Jinjin--",,,,,
2455,"The Private Citizen -- otherwise known as Tititi - Hoochoo , the Great Jinjin--",,,,,
2456,he,,,,,
2456,Tik - Tok,,,,,
2456,Tik - Tok 's machinery,,,,,
2456,Tik - Tok 's machinery,,,,,
2456,his machinery,,,,,
2456,Tik - Tok 's thoughts,,,,,
2458,he,,,,,
2459,he,,,,,
2460,he,,,,,
2463,One of several of them,,,,,
2463,Betsy Bobbin,,,,,
2465,Betsy Bobbin,,,,,
2466,The King of Animals,,,,,
2466,The King of Animals,,,,,
2469,I,,,,,
2469,I,,,,,
2470,I,,,,,
2471,Queen Erma,,,,,
2471,Queen Erma,,,,,
2472,she,,,,,
2474,the Rainbow 's Daughter,,,,,
2475,other beautiful Kings and Queens,,,,,
2477,None of pretty dwellings,,,,,
2480,they,,,,,
2480,"by six lovely maidens , evidently of high degree , who at once aroused Betsy Bobbin 's admiration",,,,,
2480,"six lovely maidens , evidently of high degree",,,,,
2481,six lovely maidens,,,,,
2481,the lights six lovely maidens,,,,,
2482,Erma,,,,,
2482,each,,,,,
2483,Starlight,,,,,
2485,eyes,,,,,
2485,a brilliant damsel with laughing eyes and frank manners,,,,,
2486,a fleecy flame - colored robe,,,,,
2487,Betsy Bobbin,,,,,
2487,both Sunlight and Daylight,,,,,
2488,both Sunlight and Daylight,,,,,
2488,the Queen of Light,,,,,
2489,both Sunlight and Daylight Betsy Bobbin,,,,,
2490,the Queen of Light,,,,,
2490,the Queen of Light 's guests,,,,,
2491,The others,,,,,
2491,The others,,,,,
2492,The Queen,,,,,
2492,fairies,,,,,
2493,So many important fairies,,,,,
2493,So many important fairies,,,,,
2493,the only important personage in the country,,,,,
2494,the only important personage,,,,,
2494,the only important personage,,,,,
2494,the country,,,,,
2494,the country,,,,,
2494,"the only important personage in the country who had no duties to mankind to perform and was , in effect , a Private Citizenthe only important personage in the country who had no duties to mankind to perform and was , in effect , a Private Citizen 's",,,,,
2494,the only important personage in the country,,,,,
2494,the only important personage in the country,,,,,
2494,a Private Citizen,,,,,
2495,the country,,,,,
2495,a Private Citizen,,,,,
2495,the only important personage,,,,,
2495,the only important personage,,,,,
2495,the country,,,,,
2495,a Private Citizen,,,,,
2495,the only important personage in the country,,,,,
2495,the only important personage in the country,,,,,
2496,the only important personage,,,,,
2496,the only important personage,,,,,
2496,the country,,,,,
2496,the only important personage in the country,,,,,
2496,those who were innocent of evil,,,,,
2496,the only important personage in the country,,,,,
2497,All the Kings and Queens of this fairyland,,,,,
2497,All the Kings and Queens of this fairyland,,,,,
2497,by others,,,,,
2497,All the Kings and Queens of this fairyland,,,,,
2498,The inhabitants of the Land of Oz,,,,,
2499,Polly the Rainbow,,,,,
2499,Polly the Rainbow,,,,,
2501,Betsy Bobbin,,,,,
2502,me,,,,,
2502,you all,,,,,
2502,Erma 's,,,,,
2502,me,,,,,
2502,creature,,,,,
2502,things,,,,,
2503,The Original Original Dragon,,,,,
2504,The Original Original Dragon,,,,,
2505,The Original Original Dragon,,,,,
2505,me,,,,,
2507,Some,,,,,
2507,men,,,,,
2507,"men , not understanding Some",,,,,
2507,many,,,,,
2508,we,,,,,
2509,we,,,,,
2509,we,,,,,
2509,we,,,,,
2509,we,,,,,
2509,the favored people,,,,,
2510,I,,,,,
2510,the Original,,,,,
2510,the Original,,,,,
2510,we,,,,,
2510,I,,,,,
2510,I,,,,,
2511,Betsy Bobbin,,,,,
2511,Betsy Bobbin,,,,,
2512,Daylight,,,,,
2513,Polly the Rainbow,,,,,
2513,the various Kings and Queens,,,,,
2513,the Queen,,,,,
2513,the Queen,,,,,
2513,the Queen,,,,,
2513,the various Kings and Queens,,,,,
2513,Firelight,,,,,
2514,Betsy Bobbin,,,,,
2514,Betsy Bobbin,,,,,
2514,features,,,,,
2514,to gaze upon Erma the Queen 's warm and glowing features,,,,,
2514,Betsy Bobbin,,,,,
2515,the Queen,,,,,
2516,Erma the Queen,,,,,
2517,the small mortal,,,,,
2519,p'raps the small mortal,,,,,
2520,p'raps,,,,,
2520,p'raps,,,,,
2521,p'raps,,,,,
2521,a flood of silvery light,,,,,
2521,the small mortal,,,,,
2524,each person,,,,,
2525,Polly the Rainbow,,,,,
2525,Betsy Bobbin,,,,,
2525,Betsy Bobbin,,,,,
2526,Betsy Bobbin,,,,,
2527,you,,,,,
2527,Erma,,,,,
2528,we,,,,,
2529,Mr. Edison,,,,,
2530,the first mortal,,,,,
2530,you,,,,,
2533,Betsy Bobbin,,,,,
2533,Betsy Bobbin,,,,,
2533,We,,,,,
2534,Erma,,,,,
2535,mortals,,,,,
2536,Daylight,,,,,
2536,Sunlight,,,,,
2537,with Daylight 's long watch,,,,,
2537,Daylight,,,,,
2538,my sweet Moonlight,,,,,
2538,Starlight,,,,,
2538,the skies,,,,,
2539,us,,,,,
2539,the walls of houses,,,,,
2540,other lights,,,,,
2540,us 's glorious Electra,,,,,
2542,I,,,,,
2545,Erma,,,,,
2547,Electra,,,,,
2547,I,,,,,
2548,the light - maid,,,,,
2549,the light - maid,,,,,
2555,The second bell,,,,,
2556,All,,,,,
2557,All 's voices,,,,,
2557,All,,,,,
2558,Tititi - Hoochoo,,,,,
2559,Tititi - Hoochoo,,,,,
2559,Tititi - Hoochoo,,,,,
2560,one of ours 's people,,,,,
2561,"Inhabitants of other lands than ours , who are different from ourselves in many ways",,,,,
2561,one of our people,,,,,
2561,"by a cruel King on the other side of the world , named Roquat of the Rocks",,,,,
2563,His magic powers,,,,,
2563,His magic powers,,,,,
2564,His,,,,,
2564,"this little band of honest people , consisting of both mortals and immortals",,,,,
2564,"this little band of honest people , consisting of both mortals and immortals",,,,,
2564,"this little band of honest people , consisting of both mortals and immortals",,,,,
2565,His,,,,,
2565,both mortals and immortals,,,,,
2565,His,,,,,
2566,by me,,,,,
2566,His,,,,,
2567,me,,,,,
2567,"this King 's servant , a nome named Kaliko",,,,,
2567,this King 's,,,,,
2567,this King 's,,,,,
2568,Roquat of the Rocks,,,,,
2570,Roquat of the Rocks the Rocks,,,,,
2570,me,,,,,
2571,me,,,,,
2571,me,,,,,
2571,me,,,,,
2572,I,,,,,
2572,an Instrument of Vengeance,,,,,
2572,an Instrument of Vengeance,,,,,
2572,an Instrument,,,,,
2573,no one,,,,,
2573,all,,,,,
2574,an Instrument of Vengeance,,,,,
2574,I,,,,,
2574,I,,,,,
2575,no one of us who is blameless,,,,,
2576,I,,,,,
2576,I,,,,,
2576,no King or Queen,,,,,
2577,any among their followers or servants,,,,,
2578,we,,,,,
2578,I,,,,,
2579,you,,,,,
2579,a young dragon,,,,,
2580,Quox,,,,,
2581,by we 's laws,,,,,
2581,we,,,,,
2581,Quox,,,,,
2582,I,,,,,
2582,Quox,,,,,
2582,I,,,,,
2583,All,,,,,
2583,the Kings and Queens,,,,,
2583,the Kings and Queens,,,,,
2585,I,,,,,
2585,I,,,,,
2585,Tubekins,,,,,
2585,these people,,,,,
2586,Tubekinsthe Tubethese people these people,,,,,
2587,he,,,,,
2588,Betsy Bobbin,,,,,
2588,Betsy Bobbin,,,,,
2588,Betsy Bobbin,,,,,
2588,the Great Jinjin,,,,,
2588,the Great Jinjin,,,,,
2589,the only ones,,,,,
2589,who,,,,,
2590,One thing,,,,,
2590,Queen Ann Soforth 's,,,,,
2591,Queen Ann Soforth and her officers,,,,,
2591,Queen Ann Soforth,,,,,
2591,Queen Ann Soforth,,,,,
2592,he,,,,,
2593,You,,,,,
2593,he,,,,,
2594,Ann Soforth,,,,,
2594,he,,,,,
2595,This end of the Tube,,,,,
2598,by Hiergargo the Magician,,,,,
2598,by Hiergargo the Magician,,,,,
2599,I,,,,,
2599,I,,,,,
2599,I,,,,,
2599,by Hiergargo the Magician,,,,,
2599,by Hiergargo the Magician,,,,,
2599,Hiergargo the Magician,,,,,
2599,I,,,,,
2599,Hiergargo the Magician,,,,,
2599,Hiergargo the Magician,,,,,
2600,"Shaggy Man , who was impatient to start",,,,,
2601,Tubekins,,,,,
2602,I,,,,,
2602,I,,,,,
2603,"Ann Soforth , who had never seen a live dragon and was a little fearful of meeting one",,,,,
2603,Ann Soforth,,,,,
2603,who,,,,,
2604,the King of the Tube,,,,,
2605,You,,,,,
2605,You,,,,,
2606,Jo Files,,,,,
2608,Quox,,,,,
2608,me,,,,,
2608,me,,,,,
2609,"a huge dragon , who approached the party",,,,,
2609,"a huge dragon , who approached the party",,,,,
2609,a huge dragon,,,,,
2610,Quox,,,,,
2610,me,,,,,
2611,Betsy Bobbin,,,,,
2611,Betsy Bobbin,,,,,
2611,"a huge dragon , who approached the party",,,,,
2611,a huge dragon,,,,,
2612,silver scales,,,,,
2615,you,,,,,
2615,to wink,,,,,
2615,His,,,,,
2615,his teeth,,,,,
2615,His,,,,,
2616,those who stood near His,,,,,
2616,His,,,,,
2618,his,,,,,
2620,Tubekins,,,,,
2620,Tubekins,,,,,
2620,Tititi - Hoochoo,,,,,
2622,I,,,,,
2622,Mr. Original Dragon,,,,,
2623,Mr. Original Dragon,,,,,
2624,I,,,,,
2625,the Jinjin,,,,,
2625,Mr. Original Dragon,,,,,
2626,Mr. Original Dragon,,,,,
2626,I,,,,,
2629,All,,,,,
2630,Hank,,,,,
2632,The officers,,,,,
2633,the dragon,,,,,
2633,only the dragon,,,,,
2634,the dragon,,,,,
2634,the dragon,,,,,
2634,the dragon,,,,,
2635,Tubekins,,,,,
2635,no one,,,,,
2635,no one,,,,,
2635,the dragon,,,,,
2636,they,,,,,
2636,the dragon,,,,,
2636,the dragon,,,,,
2636,laugh,,,,,
2638,I,,,,,
2638,I,,,,,
2639,"I. "" Never",,,,,
2641,Betsy Bobbin,,,,,
2645,Betsy Bobbin,,,,,
2646,Mother,,,,,
2646,me,,,,,
2647,Betsy Bobbin,,,,,
2648,Betsy Bobbin,,,,,
2648,anything,,,,,
2649,me,,,,,
2649,me,,,,,
2649,I,,,,,
2649,I,,,,,
2649,me,,,,,
2650,I,,,,,
2650,I,,,,,
2650,"My respected Ancestor , whom I would call a stupid old humbug if I had not reformed",,,,,
2650,"My respected Ancestor , whom I would call a stupid old humbug if I had not reformed",,,,,
2652,Grandpa,,,,,
2652,I,,,,,
2653,you people,,,,,
2653,I,,,,,
2654,you people,,,,,
2654,Betsy Bobbin,,,,,
2656,The dragon 's big eyes,,,,,
2657,The dragon 's,,,,,
2657,the electric light on of his tail,,,,,
2657,them,,,,,
2659,no scenery,,,,,
2660,the Great Jinjin,,,,,
2660,this,,,,,
2660,them,,,,,
2661,them,,,,,
2662,one,,,,,
2663,The dragon,,,,,
2663,this constant sliding over the surface of the Tube,,,,,
2663,this constant sliding over the surface of the Tube,,,,,
2664,You,,,,,
2664,The dragon,,,,,
2666,you,,,,,
2667,you,,,,,
2667,you,,,,,
2668,you,,,,,
2668,you,,,,,
2668,Queen Ann Soforth,,,,,
2668,Queen Ann and Queen Ann 's invincible Army,,,,,
2668,Queen Ann and Queen Ann 's invincible Army,,,,,
2669,you,,,,,
2670,conquer,,,,,
2670,conquer,,,,,
2670,you,,,,,
2671,I,,,,,
2671,I,,,,,
2671,I,,,,,
2672,I,,,,,
2672,I,,,,,
2673,Betsy Bobbin,,,,,
2673,Hank,,,,,
2674,some of the officers,,,,,
2675,I,,,,,
2675,I,,,,,
2676,Shaggy Man,,,,,
2679,What,,,,,
2680,Betsy Bobbin,,,,,
2681,I,,,,,
2682,I,,,,,
2682,I.,,,,,
2682,The fire,,,,,
2682,The fire,,,,,
2682,I,,,,,
2682,I,,,,,
2684,Tik - Tok,,,,,
2685,I,,,,,
2686,you,,,,,
2686,you,,,,,
2686,you,,,,,
2688,I,,,,,
2688,I.,,,,,
2689,you,,,,,
2690,"Shaggy Man , who did not like this attack upon Shaggy Man , who did not like this attack upon his friend 's",,,,,
2690,Shaggy Man,,,,,
2690,Shaggy Man,,,,,
2690,Shaggy Man,,,,,
2690,Shaggy Man,,,,,
2691,you,,,,,
2694,My great - great - great - grandfather,,,,,
2694,My great - great - great - grandfather,,,,,
2695,My,,,,,
2695,My great - great - great - grandfather,,,,,
2697,the Metal Monarch,,,,,
2698,Roquat of the Rocks,,,,,
2699,I,,,,,
2699,I,,,,,
2699,I,,,,,
2700,Pennies,,,,,
2700,Betsy Bobbin,,,,,
2701,the Queen,,,,,
2702,the Queen,,,,,
2702,I,,,,,
2703,you,,,,,
2704,You,,,,,
2704,him,,,,,
2705,You,,,,,
2705,dragon,,,,,
2706,"the big fire - breathing dragon , another sheet of flame gushing from the big fire - breathing dragon 's mouth and nostrils",,,,,
2706,dragon,,,,,
2706,dragon,,,,,
2707,Anyone,,,,,
2709,"Roquat of the Rocks , the Metal Monarch and King of the Nomes",,,,,
2709,The Long - Eared Hearer,,,,,
2709,The Long - Eared Hearer,,,,,
2709,"Roquat of the Rocks , the Metal Monarch and King of the Nomes",,,,,
2710,"Roquat of the Rocks , the Metal Monarch and King of the Nomes",,,,,
2710,all the nomes,,,,,
2711,"Roquat of the Rocks , the Metal Monarch and King of the Nomes",,,,,
2711,Roquat,,,,,
2711,Roquat,,,,,
2711,the Metal Monarch and King of the Nomes,,,,,
2712,Kaliko,,,,,
2713,Kaliko,,,,,
2713,Kaliko,,,,,
2713,his sceptre,,,,,
2714,We,,,,,
2714,even the cruel Roquat of the Rocks,,,,,
2714,even the cruel Roquat of the Rocks,,,,,
2714,even the cruel Roquat of the Rocks,,,,,
2714,even the cruel Roquat of the Rocks,,,,,
2715,Kaliko,,,,,
2715,the nomes,,,,,
2715,the nomes,,,,,
2715,the nomes,,,,,
2715,the nomes,,,,,
2715,the nomes,,,,,
2715,the nomes,,,,,
2715,the nomes,,,,,
2716,even the cruel Roquat of the Rocks,,,,,
2716,the nomes,,,,,
2717,their King,,,,,
2717,their King,,,,,
2717,the nomes,,,,,
2717,Kaliko,,,,,
2718,by their King,,,,,
2719,all the little people,,,,,
2719,all the little people,,,,,
2720,Roquat of the Rocks,,,,,
2720,Roquat of the Rocks,,,,,
2720,the Long - Eared Hearer,,,,,
2720,the Long - Eared Hearer,,,,,
2721,the Long - Eared Hearer,,,,,
2721,the Long - Eared Hearer,,,,,
2721,the women in America,,,,,
2722,Roquat,,,,,
2723,the Long - Eared Hearer,,,,,
2725,you,,,,,
2729,the Hearer,,,,,
2729,the Hearer,,,,,
2729,the Hearer,,,,,
2730,the Hearer,,,,,
2731,These people,,,,,
2731,who,,,,,
2731,who,,,,,
2731,who,,,,,
2732,Your Majesty,,,,,
2733,you,,,,,
2734,the Hearer,,,,,
2735,Roquat of the Rocks,,,,,
2735,Roquat of the Rocks,,,,,
2736,Roquat of the Rocks,,,,,
2736,Roquat of the Rocks,,,,,
2737,the Hearer,,,,,
2737,Roquat of the Rocks,,,,,
2738,Roquat of the Rocks,,,,,
2738,Roquat of the Rocks,,,,,
2738,the Hearer,,,,,
2739,he,,,,,
2739,I,,,,,
2739,I.,,,,,
2740,he,,,,,
2740,he,,,,,
2741,he,,,,,
2741,Kaliko,,,,,
2741,Kaliko,,,,,
2742,we,,,,,
2743,he,,,,,
2744,I,,,,,
2744,they,,,,,
2744,the Royal Chamberlain,,,,,
2744,the Royal Chamberlain,,,,,
2745,Tititi - Hoochoo,,,,,
2745,I,,,,,
2748,Tititi - Hoochoo,,,,,
2748,us,,,,,
2750,I,,,,,
2750,I,,,,,
2751,the Great Jinjin,,,,,
2752,the Great Jinjin,,,,,
2752,Kaliko,,,,,
2753,I,,,,,
2753,I,,,,,
2753,him,,,,,
2754,Who,,,,,
2755,I,,,,,
2755,I,,,,,
2756,I,,,,,
2756,I,,,,,
2757,I,,,,,
2757,a little girl named Dorothy the Lamb,,,,,
2757,a Yellow Hen,,,,,
2758,The King,,,,,
2758,The King,,,,,
2758,the Long - Eared Hearer,,,,,
2758,the nomes,,,,,
2759,eggs,,,,,
2759,something about a hen 's egg,,,,,
2760,the inside of an egg,,,,,
2760,one of these underground people,,,,,
2760,one of these underground people,,,,,
2760,only a few of the nomes,,,,,
2761,Roquat of the Rocks and Roquat of the Rocks 's followers,,,,,
2762,The King,,,,,
2763,Tititi - Hoochoo,,,,,
2763,Tititi - Hoochoo,,,,,
2764,Kaliko,,,,,
2765,Tititi - Hoochoo,,,,,
2765,we,,,,,
2766,You,,,,,
2767,You,,,,,
2767,the Hearer,,,,,
2768,The Long - Eared one,,,,,
2768,The Long - Eared one,,,,,
2769,Kaliko,,,,,
2770,No one,,,,,
2770,Kaliko,,,,,
2773,the King,,,,,
2774,the King,,,,,
2776,Kaliko,,,,,
2776,Kaliko,,,,,
2776,the other end of it,,,,,
2777,Kaliko,,,,,
2777,Kaliko,,,,,
2779,he,,,,,
2781,Roquat,,,,,
2783,He,,,,,
2783,I,,,,,
2784,the other people,,,,,
2785,the King,,,,,
2786,I,,,,,
2787,I,,,,,
2787,I,,,,,
2787,I,,,,,
2788,Tititi - Hoochoo,,,,,
2788,Tititi - Hoochoo,,,,,
2788,you,,,,,
2789,I,,,,,
2789,you,,,,,
2790,This news,,,,,
2791,Tititi - Hoochoo,,,,,
2791,Tititi - Hoochoo,,,,,
2791,Tititi - Hoochoo,,,,,
2792,Tititi - Hoochoo,,,,,
2792,a dragon,,,,,
2793,Kaliko,,,,,
2794,no one,,,,,
2795,One flop of a dragon 's huge tail,,,,,
2795,One flop of a dragon 's huge tail,,,,,
2795,a dragon,,,,,
2796,Kaliko,,,,,
2797,Kaliko,,,,,
2798,the mouth,,,,,
2799,a fierce dragon,,,,,
2799,a fierce dragon,,,,,
2799,no friend,,,,,
2799,no friend near,,,,,
2800,you,,,,,
2801,you,,,,,
2802,Tititi - Hoochoo,,,,,
2802,Tititi - Hoochoo,,,,,
2802,this dragon which Tititi - Hoochoo has sent here,,,,,
2802,Tititi - Hoochoo,,,,,
2803,He,,,,,
2803,Kaliko,,,,,
2804,He,,,,,
2806,He,,,,,
2806,He,,,,,
2807,He,,,,,
2807,My nomes,,,,,
2807,we,,,,,
2807,He,,,,,
2807,He,,,,,
2808,I,,,,,
2808,you,,,,,
2808,I.,,,,,
2808,you,,,,,
2809,Mule,,,,,
2809,you,,,,,
2809,you,,,,,
2809,that hoof - soup,,,,,
2811,It,,,,,
2811,It,,,,,
2811,you,,,,,
2812,you,,,,,
2813,you,,,,,
2814,you,,,,,
2814,anybody,,,,,
2815,you,,,,,
2815,you,,,,,
2815,you,,,,,
2816,Roquat of the Rocks,,,,,
2816,Roquat of the Rocks,,,,,
2816,the Royal Chamberlain,,,,,
2817,Kaliko 's,,,,,
2817,his sceptre,,,,,
2818,Kaliko 's,,,,,
2819,Roquat of the Rocks,,,,,
2819,Roquat of the Rocks,,,,,
2819,the Royal Chamberlain,,,,,
2819,the Royal Chamberlain,,,,,
2820,General Guph and the army of nomes,,,,,
2820,General Guph and the army of nomes,,,,,
2822,The Dragon,,,,,
2823,none of our friends,,,,,
2824,our friends,,,,,
2824,our friends,,,,,
2824,our friends,,,,,
2825,You,,,,,
2825,Shaggy Man,,,,,
2826,I,,,,,
2827,he,,,,,
2827,he,,,,,
2827,thing,,,,,
2828,you,,,,,
2828,he,,,,,
2828,he,,,,,
2829,he,,,,,
2829,he,,,,,
2829,he,,,,,
2829,he,,,,,
2830,he,,,,,
2830,he,,,,,
2831,I,,,,,
2831,I,,,,,
2831,us,,,,,
2832,I,,,,,
2832,I,,,,,
2832,I,,,,,
2833,The brimstone,,,,,
2833,Betsy Bobbin,,,,,
2833,Betsy Bobbin,,,,,
2834,They,,,,,
2834,They,,,,,
2835,the little girl,,,,,
2835,They,,,,,
2837,What,,,,,
2837,me,,,,,
2838,Tik - Tok,,,,,
2839,Shaggy Man,,,,,
2841,You,,,,,
2841,the Attraction of Gravitation,,,,,
2842,the Attraction of Gravitation,,,,,
2843,You,,,,,
2844,You,,,,,
2844,I,,,,,
2845,other solid things,,,,,
2847,we,,,,,
2847,Betsy Bobbin,,,,,
2848,we,,,,,
2849,Betsy Bobbin,,,,,
2849,it,,,,,
2849,Betsy Bobbin 's head,,,,,
2849,Betsy Bobbin 's head,,,,,
2849,Betsy Bobbin,,,,,
2850,One thing,,,,,
2850,another thing,,,,,
2852,you,,,,,
2853,me,,,,,
2853,you,,,,,
2854,me,,,,,
2855,you,,,,,
2855,you and me,,,,,
2856,I,,,,,
2857,you,,,,,
2859,The cows,,,,,
2859,The cows that manufacture milk for us,,,,,
2859,you,,,,,
2859,Shaggy Man,,,,,
2859,the strong light of day,,,,,
2860,The dragon 's,,,,,
2860,The dragon 's,,,,,
2861,most of The dragon 's 's passengers,,,,,
2862,the dragon 's passengers,,,,,
2862,the dragon 's passengers,,,,,
2862,the dragon 's passengers,,,,,
2863,the dragon 's passengers,,,,,
2863,The dragon 's,,,,,
2864,The dragon 's,,,,,
2864,"the forty yards of ribbon around his neck , as well as the great locket",,,,,
2864,Betsy Bobbin,,,,,
2866,"by Guph , the army of nomes 's most famous General",,,,,
2867,the army of nomes,,,,,
2867,it,,,,,
2868,the army of nomes,,,,,
2868,the army of nomes,,,,,
2868,the army of nomes,,,,,
2868,the other strangers,,,,,
2871,he,,,,,
2871,he,,,,,
2872,he,,,,,
2873,"Queen Ann Soforth , who was winding up the clockwork of Queen Ann Soforth , who was winding up the clockwork of her Private Soldier",,,,,
2873,Queen Ann Soforth,,,,,
2873,Queen Ann Soforth,,,,,
2873,he,,,,,
2873,her Private Soldier,,,,,
2874,he,,,,,
2875,These,,,,,
2875,These,,,,,
2876,not the dragon,,,,,
2876,his body,,,,,
2877,all straightway,,,,,
2877,Guph,,,,,
2877,even Guph,,,,,
2878,the Generals,,,,,
2879,the Colonels and Majors and Captains,,,,,
2879,"the valiant Army of Oogaboo , which seemed to be composed mainly of Tik - Tok",,,,,
2879,Betsy Bobbin and Polly the Rainbow,,,,,
2879,Hank,,,,,
2880,Shaggy Man,,,,,
2882,Queen Ann Soforth Soforth 's,,,,,
2884,The nomes,,,,,
2884,Tik - Tok,,,,,
2884,Tik - Tok,,,,,
2887,Shaggy Man and Jo Files,,,,,
2887,Shaggy Man and Jo Files,,,,,
2888,The dragon,,,,,
2888,The dragon,,,,,
2888,no one,,,,,
2889,Ann Soforth and her officers,,,,,
2889,Ann Soforth and her officers,,,,,
2890,So bold a step,,,,,
2891,Ann,,,,,
2891,Quox,,,,,
2891,Quox,,,,,
2893,We,,,,,
2893,We,,,,,
2894,me,,,,,
2894,me,,,,,
2895,you,,,,,
2897,one,,,,,
2897,the delay of a few days,,,,,
2897,me,,,,,
2897,me,,,,,
2898,at this speech,,,,,
2899,You,,,,,
2899,Ann Soforth,,,,,
2900,You,,,,,
2901,You,,,,,
2902,The Naughty Nome Shaggy Man,,,,,
2902,teen The Naughty Nome Shaggy Man,,,,,
2903,which,,,,,
2904,his,,,,,
2904,which,,,,,
2905,his,,,,,
2906,who,,,,,
2906,Ann Soforth and the dragon,,,,,
2906,his,,,,,
2906,his,,,,,
2907,Ann Soforth,,,,,
2907,Ann Soforth 's Army,,,,,
2908,she,,,,,
2908,she,,,,,
2908,the officers,,,,,
2908,she,,,,,
2908,Tik -,,,,,
2909,she,,,,,
2909,she,,,,,
2909,she,,,,,
2909,she,,,,,
2909,she,,,,,
2910,Tik - Tok,,,,,
2910,Tik - Tok,,,,,
2910,Tik - Tok,,,,,
2912,the officers,,,,,
2912,swords,,,,,
2912,the officers,,,,,
2912,Tik - Tok,,,,,
2913,by the rough rocks,,,,,
2913,he,,,,,
2914,he,,,,,
2915,The others,,,,,
2915,The others,,,,,
2916,the Roquat of the Rocks,,,,,
2916,the officers and Queen Ann Soforth,,,,,
2917,the rocky passage,,,,,
2918,Roquat of the Rocks,,,,,
2919,The pit,,,,,
2919,one,,,,,
2919,one,,,,,
2920,This Tik - Tok,,,,,
2920,This Tik - Tok 's copper eyes,,,,,
2920,This Tik - Tok,,,,,
2920,the officers,,,,,
2921,Queen Ann Soforth,,,,,
2921,Queen Ann Soforth,,,,,
2921,Queen Ann Soforth,,,,,
2922,one of the nomes,,,,,
2922,a lever,,,,,
2923,Tik - Tok,,,,,
2923,Tik - Tok,,,,,
2923,Tik - Tok,,,,,
2923,Tik - Tok,,,,,
2923,Tik - Tok,,,,,
2924,Roquat of the Rocks,,,,,
2926,Roquat of the Rocks,,,,,
2927,Tik - Tok,,,,,
2929,the Roquat of the Rocks,,,,,
2929,the Roquat of the Rocks,,,,,
2930,Tik - Tok,,,,,
2930,Tik - Tok,,,,,
2931,Tik - Tok 's or - ders,,,,,
2931,Tik - Tok,,,,,
2931,Tik - Tok 's ma - chin - er - y,,,,,
2931,my ma - chin - er - y,,,,,
2933,this copper man,,,,,
2933,the King,,,,,
2934,by machinery,,,,,
2935,I,,,,,
2936,I,,,,,
2936,I,,,,,
2936,me,,,,,
2936,me,,,,,
2938,I,,,,,
2938,me,,,,,
2939,Tik - Tok,,,,,
2939,Tik - Tok,,,,,
2939,Tik - Tok,,,,,
2939,his gun,,,,,
2939,the nomes,,,,,
2940,Tik - Tok,,,,,
2940,Betsy Bobbin,,,,,
2941,Betsy Bobbin,,,,,
2942,the King,,,,,
2942,Betsy Bobbin,,,,,
2942,Betsy Bobbin,,,,,
2943,anybody,,,,,
2943,Betsy Bobbin,,,,,
2944,I,,,,,
2946,"your , almost beside your with rage",,,,,
2947,I.,,,,,
2947,You,,,,,
2947,this conquering business,,,,,
2947,this conquering business,,,,,
2947,to get around,,,,,
2948,The nomes,,,,,
2948,The nomes,,,,,
2949,The King,,,,,
2949,The King,,,,,
2951,The King,,,,,
2951,Earth - crawler,,,,,
2952,Earth - crawler,,,,,
2952,The King,,,,,
2952,Earth - crawler,,,,,
2952,Earth - crawler,,,,,
2953,a pretty cheap King,,,,,
2954,you,,,,,
2954,me,,,,,
2954,me,,,,,
2954,me,,,,,
2954,me,,,,,
2955,me 's coolness and lack of fear,,,,,
2955,you,,,,,
2956,me,,,,,
2956,me,,,,,
2957,you,,,,,
2958,a ham - sandwich,,,,,
2959,the three nomes who were present,,,,,
2959,the three nomes who were present 's teeth,,,,,
2960,Betsy Bobbin,,,,,
2962,the King,,,,,
2962,us,,,,,
2964,Guph,,,,,
2964,Kaliko,,,,,
2964,Kaliko,,,,,
2964,Tik - Tok,,,,,
2964,his knee - joints,,,,,
2965,Guph,,,,,
2965,Guph,,,,,
2967,Hank 's,,,,,
2967,Hank 's,,,,,
2968,they,,,,,
2968,Kaliko,,,,,
2968,Kaliko,,,,,
2969,She,,,,,
2969,She,,,,,
2969,She,,,,,
2969,She,,,,,
2970,Kaliko 's,,,,,
2971,Kaliko 's,,,,,
2971,She,,,,,
2972,Kaliko 's,,,,,
2972,Kaliko 's,,,,,
2972,She,,,,,
2973,Kaliko 's,,,,,
2973,a tray,,,,,
2974,Betsy Bobbin,,,,,
2975,Kaliko,,,,,
2975,you,,,,,
2976,Kaliko,,,,,
2976,you,,,,,
2977,Kaliko,,,,,
